Data/Hora da ultima atualizacao: 24/02/2022 20:29:09
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
LF;CNHCAPITALBM;LF002100FB7;1;54454,55367000;54454,55;;NoMe;19:36:06;24/02/2022;#2022022414055361
LF;VOTORANTIMBM;LF0021007RJ;1;53394,32022000;53394,32;;NoMe;19:04:59;24/02/2022;#2022022414049226
DEB;ENTREVIAS;ENTV12;90;1205,58844600;108502,96;6,8000;Cetip Trader;18:57:37;24/02/2022;#84011474
DEB;ENTREVIAS;ENTV12;90;1205,58844600;108502,96;6,8000;Cetip Trader;18:57:37;24/02/2022;#84011473
DEB;ENTREVIAS;ENTV12;90;1205,58844600;108502,96;6,8000;Cetip Trader;18:57:37;24/02/2022;#84011475
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:36;24/02/2022;#84011471
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:36;24/02/2022;#84011469
DEB;ENTREVIAS;ENTV12;90;1205,58844600;108502,96;6,8000;Cetip Trader;18:57:36;24/02/2022;#84011472
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:36;24/02/2022;#84011470
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:36;24/02/2022;#84011468
DEB;ENTREVIAS;ENTV12;40;1205,58844600;48223,54;6,8000;Cetip Trader;18:57:35;24/02/2022;#84011463
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:35;24/02/2022;#84011465
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:35;24/02/2022;#84011464
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:35;24/02/2022;#84011466
DEB;ENTREVIAS;ENTV12;20;1205,58844600;24111,77;6,8000;Cetip Trader;18:57:35;24/02/2022;#84011467
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:34;24/02/2022;#84011462
DEB;ENTREVIAS;ENTV12;80;1205,58844600;96447,08;6,8000;Cetip Trader;18:57:34;24/02/2022;#84011454
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:34;24/02/2022;#84011455
DEB;ENTREVIAS;ENTV12;20;1205,58844600;24111,77;6,8000;Cetip Trader;18:57:34;24/02/2022;#84011457
DEB;ENTREVIAS;ENTV12;20;1205,58844600;24111,77;6,8000;Cetip Trader;18:57:34;24/02/2022;#84011460
CRA;ECOAGROSEC;CRA020001US;50;1159,71273900;57985,64;,0000;Cetip Trader;18:57:34;24/02/2022;#84011456
CRA;ECOAGROSEC;CRA020001US;50;1159,71273900;57985,64;,0000;Cetip Trader;18:57:34;24/02/2022;#84011459
DEB;PETROBRAS;PETR17;93;1067,32329800;99261,07;5,4900;Cetip Trader;18:57:34;24/02/2022;#84011458
CRA;ECOAGROSEC;CRA020001US;50;1159,71273900;57985,64;,0000;Cetip Trader;18:57:34;24/02/2022;#84011461
DEB;ENTREVIAS;ENTV12;40;1205,58844600;48223,54;6,8000;Cetip Trader;18:57:33;24/02/2022;#84011450
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:33;24/02/2022;#84011449
DEB;ENTREVIAS;ENTV12;90;1205,58844600;108502,96;6,8000;Cetip Trader;18:57:33;24/02/2022;#84011453
DEB;ENTREVIAS;ENTV12;40;1205,58844600;48223,54;6,8000;Cetip Trader;18:57:33;24/02/2022;#84011451
DEB;ENTREVIAS;ENTV12;40;1205,58844600;48223,54;6,8000;Cetip Trader;18:57:33;24/02/2022;#84011452
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:32;24/02/2022;#84011446
CRA;ECOAGROSEC;CRA020001US;36;1159,71273900;41749,66;,0000;Cetip Trader;18:57:32;24/02/2022;#84011448
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:32;24/02/2022;#84011447
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:32;24/02/2022;#84011445
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:32;24/02/2022;#84011443
DEB;ENTREVIAS;ENTV12;50;1205,58844600;60279,42;6,8000;Cetip Trader;18:57:32;24/02/2022;#84011444
CRA;VIRGOSEC;CRA020001E5;27;1151,38609600;31087,42;,0000;Cetip Trader;18:57:02;24/02/2022;#84011440
CRA;VIRGOSEC;CRA020001E5;50;1151,38609600;57569,30;,0000;Cetip Trader;18:57:02;24/02/2022;#84011441
CRA;VIRGOSEC;CRA020001E5;109;1146,31902400;124948,77;,0000;Cetip Trader;18:57:02;24/02/2022;#84011442
CRA;VIRGOSEC;CRA020001E5;7;1151,38609600;8059,70;,0000;Cetip Trader;18:57:01;24/02/2022;#84011437
CRA;VIRGOSEC;CRA020001E5;5;1151,38609600;5756,93;,0000;Cetip Trader;18:57:01;24/02/2022;#84011436
CRA;VIRGOSEC;CRA020001E5;25;1151,38609600;28784,65;,0000;Cetip Trader;18:57:01;24/02/2022;#84011439
CRA;VIRGOSEC;CRA020001E5;5;1151,38609600;5756,93;,0000;Cetip Trader;18:57:01;24/02/2022;#84011435
CRA;VIRGOSEC;CRA020001E5;17;1151,37800200;19573,43;,0000;Cetip Trader;18:57:01;24/02/2022;#84011438
CRA;VIRGOSEC;CRA020001E5;3;1151,38609600;3454,16;,0000;Cetip Trader;18:57:00;24/02/2022;#84011430
CRA;VIRGOSEC;CRA020001E5;3;1151,38609600;3454,16;,0000;Cetip Trader;18:57:00;24/02/2022;#84011431
CRA;VIRGOSEC;CRA020001E5;3;1151,38609600;3454,16;,0000;Cetip Trader;18:57:00;24/02/2022;#84011432
CRA;VIRGOSEC;CRA020001E5;5;1151,37800200;5756,89;,0000;Cetip Trader;18:57:00;24/02/2022;#84011433
CRA;VIRGOSEC;CRA020001E5;5;1151,38609600;5756,93;,0000;Cetip Trader;18:57:00;24/02/2022;#84011434
CRA;VIRGOSEC;CRA020001E5;2;1151,38609600;2302,77;,0000;Cetip Trader;18:56:59;24/02/2022;#84011427
CRA;VIRGOSEC;CRA020001E5;3;1151,38609600;3454,16;,0000;Cetip Trader;18:56:59;24/02/2022;#84011428
CRA;VIRGOSEC;CRA020001E5;2;1151,38609600;2302,77;,0000;Cetip Trader;18:56:59;24/02/2022;#84011425
CRA;VIRGOSEC;CRA020001E5;3;1151,38609600;3454,16;,0000;Cetip Trader;18:56:59;24/02/2022;#84011429
CRA;VIRGOSEC;CRA020001E5;2;1151,38609600;2302,77;,0000;Cetip Trader;18:56:59;24/02/2022;#84011426
CRA;VIRGOSEC;CRA020001E5;2;1151,38609600;2302,77;,0000;Cetip Trader;18:56:58;24/02/2022;#84011424
CRA;VIRGOSEC;CRA020001E5;2;1151,37800200;2302,76;,0000;Cetip Trader;18:56:58;24/02/2022;#84011422
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:58;24/02/2022;#84011420
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:58;24/02/2022;#84011421
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:58;24/02/2022;#84011419
CRA;VIRGOSEC;CRA020001E5;2;1151,38609600;2302,77;,0000;Cetip Trader;18:56:58;24/02/2022;#84011423
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:57;24/02/2022;#84011418
CRA;RBSECURITIZACAO;CRA020003KB;150;1123,77156300;168565,73;,0000;Cetip Trader;18:56:57;24/02/2022;#84011416
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:57;24/02/2022;#84011414
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:57;24/02/2022;#84011417
CRA;ECOAGROSEC;CRA020003PY;133;1128,60666800;150104,69;,0000;Cetip Trader;18:56:57;24/02/2022;#84011415
CRA;OCTANTESEC;CRA019007Q9;23;1098,26896500;25260,19;,0000;Cetip Trader;18:56:57;24/02/2022;#84011412
CRA;VIRGOSEC;CRA020003K6;14;1047,10295700;14659,44;,0000;Cetip Trader;18:56:57;24/02/2022;#84011413
CRI;BARISEC;20F0689770;7;1196,65281900;8376,57;,0000;Cetip Trader;18:56:57;24/02/2022;#84011410
CRA;RBSECURITIZACAO;CRA020003KB;150;1123,77156300;168565,73;,0000;Cetip Trader;18:56:57;24/02/2022;#84011411
CRA;ECOAGROSEC;CRA020003PY;26;1128,60666800;29343,77;,0000;Cetip Trader;18:56:57;24/02/2022;#84011408
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:57;24/02/2022;#84011409
CRI;FORTESEC;21F0950048;10;1092,87967900;10928,80;,0000;Cetip Trader;18:56:57;24/02/2022;#84011406
CRA;VIRGOSEC;CRA020003K6;8;1047,10295700;8376,82;,0000;Cetip Trader;18:56:57;24/02/2022;#84011407
CRI;RBSECURITIZACAO;18L1085826;40;1217,06122300;48682,45;,0000;Cetip Trader;18:56:57;24/02/2022;#84011404
DEB;COPELGERACAO;CPGT27;20;1025,04179900;20500,84;6,0030;Cetip Trader;18:56:57;24/02/2022;#84011405
CRI;RBSECURITIZACAO;17H0164854;11;843,55093600;9279,06;,0000;Cetip Trader;18:56:57;24/02/2022;#84011402
CRI;RBSECURITIZACAO;12J0037879;30;1031,31641300;30939,49;,0000;Cetip Trader;18:56:57;24/02/2022;#84011403
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:56;24/02/2022;#84011387
DEB;COPELGERACAO;CPGT27;1;1025,04179900;1025,04;6,0030;Cetip Trader;18:56:56;24/02/2022;#84011371
CRI;BARISEC;20F0689770;7;1196,65281900;8376,57;,0000;Cetip Trader;18:56:56;24/02/2022;#84011389
DEB;VALE;VALE38;1;1704,51661900;1704,52;4,7575;Cetip Trader;18:56:56;24/02/2022;#84011388
CRA;VIRGOSEC;CRA020003K6;5;1047,10295700;5235,51;,0000;Cetip Trader;18:56:56;24/02/2022;#84011391
DEB;EDPENERGIAS;ENBR34;6;1540,02303700;9240,14;4,5142;Cetip Trader;18:56:56;24/02/2022;#84011390
DEB;VALE;VALE38;10;1704,51661900;17045,17;4,7575;Cetip Trader;18:56:56;24/02/2022;#84011393
CRA;VIRGOSEC;CRA021002SU;5;1069,28117300;5346,41;,0000;Cetip Trader;18:56:56;24/02/2022;#84011392
CRI;FORTESEC;21F0950048;9;1092,87967900;9835,92;,0000;Cetip Trader;18:56:56;24/02/2022;#84011395
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:56;24/02/2022;#84011394
CRA;VIRGOSEC;CRA020003K6;7;1047,10295700;7329,72;,0000;Cetip Trader;18:56:56;24/02/2022;#84011397
DEB;VALE;VALE38;10;1704,51661900;17045,17;4,7575;Cetip Trader;18:56:56;24/02/2022;#84011396
DEB;ANEMUSWIND;ANEM11;12;1133,13805800;13597,66;7,0028;Cetip Trader;18:56:56;24/02/2022;#84011399
CRA;ECOAGROSEC;CRA020003PY;18;1128,60666800;20314,92;,0000;Cetip Trader;18:56:56;24/02/2022;#84011398
CRA;VIRGOSEC;CRA020001E5;1;1151,38609600;1151,39;,0000;Cetip Trader;18:56:56;24/02/2022;#84011401
CRA;VIRGOSEC;CRA021002SU;10;1069,28117300;10692,81;,0000;Cetip Trader;18:56:56;24/02/2022;#84011400
DEB;COPELGERACAO;CPGT27;3;1025,04179900;3075,13;6,0030;Cetip Trader;18:56:56;24/02/2022;#84011384
DEB;ARTERIS;ARTR35;4;1292,96841300;5171,87;5,0100;Cetip Trader;18:56:56;24/02/2022;#84011385
CRA;VIRGOSEC;CRA020001E5;1;1151,37800200;1151,38;,0000;Cetip Trader;18:56:56;24/02/2022;#84011382
CRA;OCTANTESEC;CRA019007Q9;4;1098,19147000;4392,77;,0000;Cetip Trader;18:56:56;24/02/2022;#84011383
DEB;ENERGISASA;ENGI29;1;1295,41803000;1295,42;4,5081;Cetip Trader;18:56:56;24/02/2022;#84011380
CRA;VIRGOSEC;CRA021002SU;2;1069,28117300;2138,56;,0000;Cetip Trader;18:56:56;24/02/2022;#84011381
DEB;ENEVA;ENEV13;1;1143,97117600;1143,97;5,0000;Cetip Trader;18:56:56;24/02/2022;#84011378
CRI;FORTESEC;21F0950048;1;1092,87967900;1092,88;,0000;Cetip Trader;18:56:56;24/02/2022;#84011379
CRA;VIRGOSEC;CRA021002SU;1;1069,28117300;1069,28;,0000;Cetip Trader;18:56:56;24/02/2022;#84011376
CRA;VIRGOSEC;CRA020003K6;1;1047,10295700;1047,10;,0000;Cetip Trader;18:56:56;24/02/2022;#84011377
CRA;VIRGOSEC;CRA020001E5;1;1151,37800200;1151,38;,0000;Cetip Trader;18:56:56;24/02/2022;#84011374
DEB;VALE;VALE38;1;1704,51661900;1704,52;4,7575;Cetip Trader;18:56:56;24/02/2022;#84011375
DEB;AGROVALE;AGVF12;1;1069,77712300;1069,78;6,3053;Cetip Trader;18:56:56;24/02/2022;#84011372
CRI;RBSECURITIZACAO;12J0037879;1;1031,44728000;1031,45;,0000;Cetip Trader;18:56:56;24/02/2022;#84011373
CRA;VIRGOSEC;CRA021002SU;5;1069,28117300;5346,41;,0000;Cetip Trader;18:56:56;24/02/2022;#84011386
DEB;CGTELETROSUL;CTGE13;1;1050,85674500;1050,86;5,6532;Cetip Trader;18:56:55;24/02/2022;#84011365
CRI;FORTESEC;21F0950048;1;1092,87967900;1092,88;,0000;Cetip Trader;18:56:55;24/02/2022;#84011364
CRA;OCTANTESEC;CRA019007Q9;1;1098,19147000;1098,19;,0000;Cetip Trader;18:56:55;24/02/2022;#84011367
DEB;COPELGERACAO;CPGT27;1;1025,04179900;1025,04;6,0030;Cetip Trader;18:56:55;24/02/2022;#84011366
CRA;VIRGOSEC;CRA020001E5;1;1151,37800200;1151,38;,0000;Cetip Trader;18:56:55;24/02/2022;#84011369
CRI;RBSECURITIZACAO;12J0037879;1;1031,44728000;1031,45;,0000;Cetip Trader;18:56:55;24/02/2022;#84011368
CRI;RBSECURITIZACAO;18L1085826;1;1217,06122300;1217,06;,0000;Cetip Trader;18:56:55;24/02/2022;#84011370
CRA;VIRGOSEC;CRA021002SU;1;1069,28117200;1069,28;,0000;Cetip Trader;18:56:55;24/02/2022;#84011363
CRI;RBSECURITIZACAO;12J0037879;1;1031,44728000;1031,45;,0000;Cetip Trader;18:56:55;24/02/2022;#84011362
DEB;LIGHT;LIGHA9;186;1199,82669500;223167,77;5,8000;Cetip Trader;18:50:19;24/02/2022;#84011361
DEB;VALE;CVRDA6;326;50,40000000;16430,40;,0000;Cetip Trader;18:46:09;24/02/2022;#84011359
DEB;VALE;CVRDA6;565;54,08000000;30555,20;,0000;Cetip Trader;18:46:09;24/02/2022;#84011356
DEB;VALE;CVRDA6;408;50,50000000;20604,00;,0000;Cetip Trader;18:46:09;24/02/2022;#84011357
DEB;VALE;CVRDA6;157;50,50000000;7928,50;,0000;Cetip Trader;18:46:09;24/02/2022;#84011358
DEB;VALE;CVRDA6;166;54,81000000;9098,46;,0000;Cetip Trader;18:46:09;24/02/2022;#84011355
DEB;VALE;CVRDA6;1584;54,81000000;86819,04;,0000;Cetip Trader;18:46:09;24/02/2022;#84011354
DEB;VALE;CVRDA6;92;54,81000000;5042,52;,0000;Cetip Trader;18:46:08;24/02/2022;#84011350
DEB;VALE;CVRDA6;273;54,81000000;14963,13;,0000;Cetip Trader;18:46:08;24/02/2022;#84011349
DEB;VALE;CVRDA6;65;54,81000000;3562,65;,0000;Cetip Trader;18:46:08;24/02/2022;#84011352
DEB;VALE;CVRDA6;365;54,81000000;20005,65;,0000;Cetip Trader;18:46:08;24/02/2022;#84011353
DEB;VALE;CVRDA6;1370;54,81000000;75089,70;,0000;Cetip Trader;18:46:08;24/02/2022;#84011351
DEB;VALE;CVRDA6;91;54,81000000;4987,71;,0000;Cetip Trader;18:46:07;24/02/2022;#84011345
DEB;VALE;CVRDA6;538;54,81000000;29487,78;,0000;Cetip Trader;18:46:07;24/02/2022;#84011346
DEB;VALE;CVRDA6;175;54,81000000;9591,75;,0000;Cetip Trader;18:46:07;24/02/2022;#84011344
DEB;VALE;CVRDA6;37;54,81000000;2027,97;,0000;Cetip Trader;18:46:07;24/02/2022;#84011348
DEB;VALE;CVRDA6;20;54,81000000;1096,20;,0000;Cetip Trader;18:46:07;24/02/2022;#84011347
DEB;VALE;CVRDA6;2462;54,81000000;134942,22;,0000;Cetip Trader;18:46:06;24/02/2022;#84011339
DEB;VALE;CVRDA6;20;54,81000000;1096,20;,0000;Cetip Trader;18:46:06;24/02/2022;#84011340
DEB;VALE;CVRDA6;25;54,81000000;1370,25;,0000;Cetip Trader;18:46:06;24/02/2022;#84011342
DEB;VALE;CVRDA6;83;54,81000000;4549,23;,0000;Cetip Trader;18:46:06;24/02/2022;#84011343
DEB;VALE;CVRDA6;27;54,81000000;1479,87;,0000;Cetip Trader;18:46:06;24/02/2022;#84011341
DEB;VALE;CVRDA6;37;54,81000000;2027,97;,0000;Cetip Trader;18:46:05;24/02/2022;#84011338
DEB;VALE;CVRDA6;311;54,81000000;17045,91;,0000;Cetip Trader;18:46:05;24/02/2022;#84011336
DEB;VALE;CVRDA6;1900;54,81000000;104139,00;,0000;Cetip Trader;18:46:05;24/02/2022;#84011337
DEB;VALE;CVRDA6;1025;54,81000000;56180,25;,0000;Cetip Trader;18:46:05;24/02/2022;#84011334
DEB;VALE;CVRDA6;42;54,81000000;2302,02;,0000;Cetip Trader;18:46:05;24/02/2022;#84011335
DEB;VALE;CVRDA6;45;54,81000000;2466,45;,0000;Cetip Trader;18:46:04;24/02/2022;#84011329
DEB;VALE;CVRDA6;184;54,81000000;10085,04;,0000;Cetip Trader;18:46:04;24/02/2022;#84011331
DEB;VALE;CVRDA6;19;54,81000000;1041,39;,0000;Cetip Trader;18:46:04;24/02/2022;#84011330
DEB;VALE;CVRDA6;618;54,81000000;33872,58;,0000;Cetip Trader;18:46:04;24/02/2022;#84011333
DEB;VALE;CVRDA6;183;54,81000000;10030,23;,0000;Cetip Trader;18:46:04;24/02/2022;#84011332
DEB;VALE;CVRDA6;182;54,81000000;9975,42;,0000;Cetip Trader;18:46:03;24/02/2022;#84011328
DEB;VALE;CVRDA6;566;54,81000000;31022,46;,0000;Cetip Trader;18:46:03;24/02/2022;#84011324
DEB;VALE;CVRDA6;51;54,81000000;2795,31;,0000;Cetip Trader;18:46:03;24/02/2022;#84011326
DEB;VALE;CVRDA6;37;54,81000000;2027,97;,0000;Cetip Trader;18:46:03;24/02/2022;#84011325
DEB;VALE;CVRDA6;183;54,81000000;10030,23;,0000;Cetip Trader;18:46:03;24/02/2022;#84011327
DEB;VALE;CVRDA6;2000;54,81000000;109620,00;,0000;Cetip Trader;18:46:02;24/02/2022;#84011321
CRA;TRUESEC;CRA019005Q0;27;899,63967500;24290,27;,0000;Cetip Trader;18:46:02;24/02/2022;#84011318
CRA;TRUESEC;CRA019005Q0;30;899,63967500;26989,19;,0000;Cetip Trader;18:46:02;24/02/2022;#84011316
DEB;VALE;CVRDA6;550;54,81000000;30145,50;,0000;Cetip Trader;18:46:02;24/02/2022;#84011317
CRA;TRUESEC;CRA019005Q0;178;899,63967500;160135,86;,0000;Cetip Trader;18:46:02;24/02/2022;#84011320
DEB;VALE;CVRDA6;605;54,81000000;33160,05;,0000;Cetip Trader;18:46:02;24/02/2022;#84011319
CRA;TRUESEC;CRA019005Q0;25;899,10069400;22477,52;,0000;Cetip Trader;18:46:02;24/02/2022;#84011322
CRA;TRUESEC;CRA019005Q0;45;901,26105900;40556,75;,0000;Cetip Trader;18:46:02;24/02/2022;#84011314
DEB;VALE;CVRDA6;105;54,81000000;5755,05;,0000;Cetip Trader;18:46:02;24/02/2022;#84011315
DEB;VALE;CVRDA6;73;54,81000000;4001,13;,0000;Cetip Trader;18:46:02;24/02/2022;#84011323
DEB;VALE;CVRDA6;37;54,81000000;2027,97;,0000;Cetip Trader;18:46:01;24/02/2022;#84011313
DEB;VALE;CVRDA6;1825;54,81000000;100028,25;,0000;Cetip Trader;18:46:01;24/02/2022;#84011311
DEB;VALE;CVRDA6;364;54,81000000;19950,84;,0000;Cetip Trader;18:46:01;24/02/2022;#84011308
CRA;TRUESEC;CRA019005Q0;66;901,26105900;59483,23;,0000;Cetip Trader;18:46:01;24/02/2022;#84011309
DEB;VALE;CVRDA6;457;54,81000000;25048,17;,0000;Cetip Trader;18:46:01;24/02/2022;#84011306
DEB;VALE;CVRDA6;110;54,81000000;6029,10;,0000;Cetip Trader;18:46:01;24/02/2022;#84011304
CRA;TRUESEC;CRA019005Q0;2;902,88913900;1805,78;,0000;Cetip Trader;18:46:01;24/02/2022;#84011305
CRA;TRUESEC;CRA019005Q0;59;901,26105900;53174,40;,0000;Cetip Trader;18:46:01;24/02/2022;#84011310
CRA;TRUESEC;CRA019005Q0;172;901,26105900;155016,90;,0000;Cetip Trader;18:46:01;24/02/2022;#84011312
CRA;TRUESEC;CRA019005Q0;28;902,88913900;25280,90;,0000;Cetip Trader;18:46:01;24/02/2022;#84011307
CRA;TRUESEC;CRA019005Q0;17;902,88913900;15349,12;,0000;Cetip Trader;18:46:00;24/02/2022;#84011303
DEB;VALE;CVRDA6;19;54,81000000;1041,39;,0000;Cetip Trader;18:46:00;24/02/2022;#84011300
CRA;TRUESEC;CRA019005Q0;1;902,88913900;902,89;,0000;Cetip Trader;18:46:00;24/02/2022;#84011301
CRA;TRUESEC;CRA019005Q0;55;902,88913900;49658,90;,0000;Cetip Trader;18:46:00;24/02/2022;#84011298
DEB;VALE;CVRDA6;39;54,81000000;2137,59;,0000;Cetip Trader;18:46:00;24/02/2022;#84011302
CRA;TRUESEC;CRA019005Q0;88;902,88913900;79454,24;,0000;Cetip Trader;18:46:00;24/02/2022;#84011296
DEB;VALE;CVRDA6;255;54,81000000;13976,55;,0000;Cetip Trader;18:46:00;24/02/2022;#84011297
CRA;TRUESEC;CRA019005Q0;56;902,88913900;50561,79;,0000;Cetip Trader;18:46:00;24/02/2022;#84011294
DEB;VALE;CVRDA6;456;54,81000000;24993,36;,0000;Cetip Trader;18:46:00;24/02/2022;#84011295
DEB;VALE;CVRDA6;370;54,81000000;20279,70;,0000;Cetip Trader;18:46:00;24/02/2022;#84011299
CRA;TRUESEC;CRA019005Q0;1;902,88913900;902,89;,0000;Cetip Trader;18:45:59;24/02/2022;#84011288
DEB;VALE;CVRDA6;128;54,81000000;7015,68;,0000;Cetip Trader;18:45:59;24/02/2022;#84011291
CRA;TRUESEC;CRA019005Q0;2;902,88913900;1805,78;,0000;Cetip Trader;18:45:59;24/02/2022;#84011284
CRA;TRUESEC;CRA019005Q0;16;902,88913900;14446,23;,0000;Cetip Trader;18:45:59;24/02/2022;#84011287
DEB;VALE;CVRDA6;2000;54,81000000;109620,00;,0000;Cetip Trader;18:45:59;24/02/2022;#84011286
CRA;TRUESEC;CRA019005Q0;7;902,88913900;6320,22;,0000;Cetip Trader;18:45:59;24/02/2022;#84011293
DEB;VALE;CVRDA6;19;54,81000000;1041,39;,0000;Cetip Trader;18:45:59;24/02/2022;#84011292
DEB;VALE;CVRDA6;1314;54,81000000;72020,34;,0000;Cetip Trader;18:45:59;24/02/2022;#84011289
CRA;TRUESEC;CRA019005Q0;56;902,88913900;50561,79;,0000;Cetip Trader;18:45:59;24/02/2022;#84011290
DEB;VALE;CVRDA6;52;54,81000000;2850,12;,0000;Cetip Trader;18:45:59;24/02/2022;#84011285
DEB;CSNMINERACAO;CMIN21;10;964,76784500;9647,68;6,1705;Cetip Trader;18:45:58;24/02/2022;#84011269
DEB;TCPTERMINAL;TCPA31;49;951,71527800;46634,05;4,9540;Cetip Trader;18:45:58;24/02/2022;#84011271
DEB;RUMO;RUMOB5;1;963,29833400;963,30;5,5696;Cetip Trader;18:45:58;24/02/2022;#84011270
DEB;RUMO;RUMOB5;6;904,89860400;5429,39;6,2502;Cetip Trader;18:45:58;24/02/2022;#84011273
CRA;RBSECURITIZACAO;CRA0190081C;55;909,03930000;49997,16;,0000;Cetip Trader;18:45:58;24/02/2022;#84011272
CRA;TRUESEC;CRA019005Q0;4;903,97825900;3615,91;,0000;Cetip Trader;18:45:58;24/02/2022;#84011275
CRA;VIRGOSEC;CRA019000XD;10;777,50539100;7775,05;,0000;Cetip Trader;18:45:58;24/02/2022;#84011274
CRA;RBSECURITIZACAO;CRA0190081C;55;907,91630000;49935,40;,0000;Cetip Trader;18:45:58;24/02/2022;#84011277
CRI;OURINVESTSEC;21F0568989;61;818,08193500;49903,00;,0000;Cetip Trader;18:45:58;24/02/2022;#84011276
DEB;VALE;CVRDA6;182;54,81000000;9975,42;,0000;Cetip Trader;18:45:58;24/02/2022;#84011279
DEB;COPELGERACAO;CPGT13;1;348,70027400;348,70;115,0629;Cetip Trader;18:45:58;24/02/2022;#84011278
CRA;TRUESEC;CRA019005Q0;166;902,88913900;149879,60;,0000;Cetip Trader;18:45:58;24/02/2022;#84011280
DEB;VALE;CVRDA6;37;54,81000000;2027,97;,0000;Cetip Trader;18:45:58;24/02/2022;#84011283
CRA;TRUESEC;CRA019005Q0;11;902,88913900;9931,78;,0000;Cetip Trader;18:45:58;24/02/2022;#84011282
CRA;VIRGOSEC;CRA019000XD;10;764,30690200;7643,07;,0000;Cetip Trader;18:45:58;24/02/2022;#84011281
DEB;CSNMINERACAO;CMIN21;40;977,66396500;39106,56;6,0203;Cetip Trader;18:45:57;24/02/2022;#84011265
DEB;CSNMINERACAO;CMIN21;31;977,66396500;30307,58;6,0203;Cetip Trader;18:45:57;24/02/2022;#84011264
DEB;LIGHT;LIGHD2;18;977,10841600;17587,95;6,5552;Cetip Trader;18:45:57;24/02/2022;#84011267
DEB;CSNMINERACAO;CMIN21;14;977,66396500;13687,30;6,0203;Cetip Trader;18:45:57;24/02/2022;#84011266
DEB;PETROBRAS;PETR27;31;967,59514600;29995,45;6,2503;Cetip Trader;18:45:57;24/02/2022;#84011268
DEB;CSNMINERACAO;CMIN21;45;977,66396500;43994,88;6,0203;Cetip Trader;18:45:57;24/02/2022;#84011263
DEB;SABESP;SBSPE9;71;982,83090000;69780,99;5,9114;Cetip Trader;18:45:57;24/02/2022;#84011262
DEB;AUTOLITORALSUL;PLSB1A;50;994,53779200;49726,89;6,7269;Cetip Trader;18:45:56;24/02/2022;#84011257
DEB;AUTOLITORALSUL;PLSB1A;60;994,53779200;59672,27;6,7269;Cetip Trader;18:45:56;24/02/2022;#84011256
DEB;ENGIEENERGIA;EGIEA0;5;994,50414400;4972,52;6,3597;Cetip Trader;18:45:56;24/02/2022;#84011259
DEB;AUTOLITORALSUL;PLSB1A;50;994,53779200;49726,89;6,7269;Cetip Trader;18:45:56;24/02/2022;#84011258
CRA;RBSECURITIZACAO;CRA017008SR;299;982,13680200;293658,90;,0000;Cetip Trader;18:45:56;24/02/2022;#84011261
DEB;SABESP;SBSPE9;406;985,99642000;400314,55;5,8636;Cetip Trader;18:45:56;24/02/2022;#84011260
DEB;UTEGNAI;UNEG11;21;998,81175300;20975,05;7,0112;Cetip Trader;18:45:55;24/02/2022;#84011253
