Data/Hora da ultima atualizacao: 23/02/2022 20:27:10
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
DEB;COLOMBOAGRO;CLAG13;102;1051,66626300;107269,96;5,8000;Cetip Trader;18:12:59;23/02/2022;#83958218
CRI;VIRGOSEC;21I0278118;56;1058,96104100;59301,82;,0000;Cetip Trader;18:12:59;23/02/2022;#83958214
CRI;VIRGOSEC;21I0278118;475;1050,86495100;499160,85;,0000;Cetip Trader;18:12:59;23/02/2022;#83958216
CRI;RBSECURITIZACAO;21I0639672;102;1053,96171400;107504,09;,0000;Cetip Trader;18:12:59;23/02/2022;#83958217
CRI;RBSECURITIZACAO;21I0639672;94;1053,96171400;99072,40;,0000;Cetip Trader;18:12:59;23/02/2022;#83958215
DEB;ENERGISAMS;ESULA6;96;1044,85781500;100306,35;6,2000;Cetip Trader;18:12:59;23/02/2022;#83958212
DEB;COELCE;COCE27;39;1251,99396700;48827,76;4,5499;Cetip Trader;18:12:59;23/02/2022;#83958213
CRI;VIRGOSEC;21I0278118;285;1050,86495100;299496,51;,0000;Cetip Trader;18:12:59;23/02/2022;#83958228
DEB;ENERGISAMS;ESULA6;287;1044,85781500;299874,19;6,2000;Cetip Trader;18:12:59;23/02/2022;#83958231
DEB;AUTOLITORALSUL;PLSB1A;289;1035,90105800;299375,41;6,0000;Cetip Trader;18:12:59;23/02/2022;#83958230
DEB;ENERGISAMS;ESULA6;287;1044,85781500;299874,19;6,2000;Cetip Trader;18:12:59;23/02/2022;#83958227
DEB;UHESIMAO;UHSM12;47;1042,22512900;48984,58;6,0000;Cetip Trader;18:12:59;23/02/2022;#83958221
DEB;COELCE;COCE27;33;1251,99396700;41315,80;4,5499;Cetip Trader;18:12:59;23/02/2022;#83958220
DEB;ENERGISAMS;ESULA6;478;1044,85781500;499442,04;6,2000;Cetip Trader;18:12:59;23/02/2022;#83958223
CRI;RBSECURITIZACAO;21I0639672;474;1053,96171400;499577,85;,0000;Cetip Trader;18:12:59;23/02/2022;#83958222
CRI;VIRGOSEC;21I0278118;95;1050,86495100;99832,17;,0000;Cetip Trader;18:12:59;23/02/2022;#83958225
CRI;VIRGOSEC;21K0001812;295;1015,13557000;299464,99;,0000;Cetip Trader;18:12:59;23/02/2022;#83958224
CRI;VIRGOSEC;21K0001812;295;1015,13557000;299464,99;,0000;Cetip Trader;18:12:59;23/02/2022;#83958229
CRI;RBSECURITIZACAO;21I0639672;240;1053,96171400;252950,81;,0000;Cetip Trader;18:12:59;23/02/2022;#83958226
DEB;TRANSALIANCA;TAES15;48;1299,56456400;62379,10;4,9773;Cetip Trader;18:12:59;23/02/2022;#83958219
DEB;EDPTRANSMISSAO;EDPT11;83;1207,16484200;100194,68;5,9500;Cetip Trader;18:12:58;23/02/2022;#83958210
CRI;RBSECURITIZACAO;21I0639672;142;1053,96171400;149662,56;,0000;Cetip Trader;18:12:58;23/02/2022;#83958211
CRI;TRUESEC;18H0014828;16;856,71502500;13707,44;,0000;Cetip Trader;18:12:58;23/02/2022;#83958208
CRI;VIRGOSEC;21I0278118;105;1050,30768000;110282,31;,0000;Cetip Trader;18:12:58;23/02/2022;#83958209
CRA;RBSECURITIZACAO;CRA017006HH;194;1029,85139100;199791,17;,0000;Cetip Trader;18:12:58;23/02/2022;#83958206
CRI;RBSECURITIZACAO;19B0268307;301;996,47472700;299938,89;,0000;Cetip Trader;18:12:58;23/02/2022;#83958207
CRI;RBSECURITIZACAO;21I0639672;224;1053,40872600;235963,55;,0000;Cetip Trader;18:12:58;23/02/2022;#83958205
DEB;ENERGISAMS;ESULA6;477;1047,39394300;499606,91;6,1616;Cetip Trader;18:12:58;23/02/2022;#83958202
DEB;PETROBRAS;PETR27;224;1053,51899400;235988,25;5,3076;Cetip Trader;18:12:58;23/02/2022;#83958203
CRA;VERTSEC;CRA01600021;518;1389,74106500;719885,87;,0000;Cetip Trader;18:12:58;23/02/2022;#83958200
CRA;ECOAGROSEC;CRA0160001G;389;1354,85872200;527040,04;,0000;Cetip Trader;18:12:58;23/02/2022;#83958201
CRA;VIRGOSEC;CRA021000SC;193;1084,44927500;209298,71;,0000;Cetip Trader;18:12:58;23/02/2022;#83958198
DEB;COPELGERACAO;CPGT15;190;1052,45305500;199966,08;5,0000;Cetip Trader;18:12:58;23/02/2022;#83958199
CRI;TRUESEC;18H0014828;122;856,71502500;104519,23;,0000;Cetip Trader;18:12:58;23/02/2022;#83958196
DEB;PETROBRAS;PETR25;22;1338,14882200;29439,27;4,2000;Cetip Trader;18:12:58;23/02/2022;#83958197
DEB;ENERGISAMS;ESULA6;163;1044,85781500;170311,82;6,2000;Cetip Trader;18:12:58;23/02/2022;#83958195
CRI;RBSECURITIZACAO;21I0639672;64;1061,96436800;67965,72;,0000;Cetip Trader;18:12:58;23/02/2022;#83958193
DEB;AUTOLITORALSUL;PLSB1A;48;1047,74804600;50291,91;5,8001;Cetip Trader;18:12:58;23/02/2022;#83958192
DEB;COLOMBOAGRO;CLAG13;224;1050,91354100;235404,63;5,8161;Cetip Trader;18:12:58;23/02/2022;#83958204
CRI;VIRGOSEC;21I0278118;48;1059,51495600;50856,72;,0000;Cetip Trader;18:12:58;23/02/2022;#83958194
DEB;COPELGERACAO;CPGT15;259;1052,45305500;272585,34;5,0000;Cetip Trader;18:12:57;23/02/2022;#83958191
DEB;ENERGISAMS;ESULA6;95;1044,85781500;99261,49;6,2000;Cetip Trader;18:12:57;23/02/2022;#83958188
DEB;COELCE;COCE27;218;1247,43512000;271940,86;4,7500;Cetip Trader;18:12:57;23/02/2022;#83958189
DEB;PETROBRAS;PETR27;94;1054,25376000;99099,85;5,3000;Cetip Trader;18:12:57;23/02/2022;#83958186
DEB;ELETROBRAS;ELET42;83;1192,72797000;98996,42;5,3500;Cetip Trader;18:12:57;23/02/2022;#83958187
CRI;VIRGOSEC;21I0278118;190;1050,86495100;199664,34;,0000;Cetip Trader;18:12:57;23/02/2022;#83958190
CRI;TRUESEC;21H1078700;126;996,00196600;125496,25;,0000;Cetip Trader;18:12:44;23/02/2022;#83958185
DEB;ENGIEENERGIA;EGIE39;1500;1111,66106600;1667491,60;5,4751;Cetip Trader;18:12:30;23/02/2022;#83958181
DEB;PAULISTAFORCALUZ;PALF28;2000;1279,08349900;2558167,00;5,2897;Cetip Trader;18:12:30;23/02/2022;#83958182
DEB;MRSLOGISTICA;MRSL19;300;11652,07130800;3495621,39;5,8781;Cetip Trader;18:12:30;23/02/2022;#83958183
DEB;MRSLOGISTICA;MRSL19;39;11652,07130800;454430,78;5,8781;Cetip Trader;18:12:30;23/02/2022;#83958180
DEB;ENGIEENERGIA;EGIE39;427;1111,66106600;474679,28;5,4751;Cetip Trader;18:12:30;23/02/2022;#83958178
DEB;ENGIEENERGIA;EGIE39;427;1111,66106600;474679,28;5,4751;Cetip Trader;18:12:30;23/02/2022;#83958175
DEB;MRSLOGISTICA;MRSL19;39;11652,07130800;454430,78;5,8781;Cetip Trader;18:12:30;23/02/2022;#83958176
DEB;CIAENERGETICARN;CSRN19;2500;1134,82140700;2837053,52;5,8766;Cetip Trader;18:12:30;23/02/2022;#83958179
DEB;CIAENERGETICARN;CSRN17;2900;1286,12353700;3729758,26;5,0101;Cetip Trader;18:12:30;23/02/2022;#83958177
DEB;ENERGISAMS;ESULA6;500;1031,14777300;515573,89;6,4101;Cetip Trader;18:12:22;23/02/2022;#83958174
DEB;UHESIMAO;UHSM12;61;1050,51018700;64081,12;5,9001;Cetip Trader;18:12:08;23/02/2022;#83958171
DEB;RUMOMALHA;GASC23;75;1065,81088800;79935,82;5,6001;Cetip Trader;18:12:08;23/02/2022;#83958172
DEB;CSNMINERACAO;CMIN11;76;1044,03557300;79346,70;5,2000;Cetip Trader;18:12:07;23/02/2022;#83958168
DEB;COMGAS;GASP29;96;1041,25488400;99960,47;5,6000;Cetip Trader;18:12:07;23/02/2022;#83958170
DEB;LIGHT;LIGHB0;38;1166,49047900;44326,64;4,7499;Cetip Trader;18:12:07;23/02/2022;#83958163
DEB;METRORIO;MTRJ19;38;1176,15452500;44693,87;7,3000;Cetip Trader;18:12:07;23/02/2022;#83958165
DEB;METRORIO;MTRJ19;53;1176,15452500;62336,19;7,3000;Cetip Trader;18:12:07;23/02/2022;#83958164
DEB;CIARIOGRANDENSE;RSAN44;74;1067,32776900;78982,25;5,4000;Cetip Trader;18:12:07;23/02/2022;#83958167
DEB;BRISANETSERV;BRST11;40;1116,53034900;44661,21;5,7000;Cetip Trader;18:12:07;23/02/2022;#83958166
DEB;COPELGERACAO;CPGT26;90;1152,90730500;103761,66;4,8500;Cetip Trader;18:12:07;23/02/2022;#83958169
DEB;IGUASANEAMENTO;IGSN15;84;1184,74716100;99518,76;5,8000;Cetip Trader;18:12:06;23/02/2022;#83958162
DEB;VDBF2;VDBF12;98;1017,26788900;99692,25;6,1501;Cetip Trader;18:12:06;23/02/2022;#83958161
DEB;NORTEENERGIA;NTEN11;40;1232,12351300;49284,94;6,3168;Cetip Trader;18:07:24;23/02/2022;#83958158
DEB;COPELGERACAO;CPGT13;27;334,76377500;9038,62;170,8118;Cetip Trader;18:07:24;23/02/2022;#83958159
DEB;NORTEENERGIA;NTEN11;10;1232,12351300;12321,24;6,3168;Cetip Trader;18:07:24;23/02/2022;#83958156
DEB;NORTEENERGIA;NTEN11;26;1232,12351300;32035,21;6,3168;Cetip Trader;18:07:24;23/02/2022;#83958160
DEB;NORTEENERGIA;NTEN11;41;1232,12351300;50517,06;6,3168;Cetip Trader;18:07:24;23/02/2022;#83958157
CRA;VIRGOSEC;CRA021000RX;44;1118,97091200;49234,72;,0000;Cetip Trader;18:07:23;23/02/2022;#83958148
DEB;DIRECIONAL;DIRR16;33;1082,72726600;35730,00;1,2209;Cetip Trader;18:07:23;23/02/2022;#83958151
DEB;ROTABANDEIRAS;CBAN12;13;1114,32211900;14486,19;7,3348;Cetip Trader;18:07:23;23/02/2022;#83958150
CRA;VIRGOSEC;CRA021000RX;44;1118,97091200;49234,72;,0000;Cetip Trader;18:07:23;23/02/2022;#83958153
CRA;ECOAGROSEC;CRA021001K8;111;1133,71871900;125842,78;,0000;Cetip Trader;18:07:23;23/02/2022;#83958154
CRA;ECOAGROSEC;CRA021001K8;111;1106,07771700;122774,63;,0000;Cetip Trader;18:07:23;23/02/2022;#83958149
DEB;RZKBIOGAS02;RZKG11;50;1044,72058700;52236,03;,0000;Cetip Trader;18:07:23;23/02/2022;#83958146
DEB;USINATERMPAMPASUL;UTPS22;9;1027,36711100;9246,30;7,3313;Cetip Trader;18:07:23;23/02/2022;#83958147
DEB;RZKBIOGAS02;RZKG11;50;1044,72058700;52236,03;,0000;Cetip Trader;18:07:23;23/02/2022;#83958145
DEB;CONSTRUTENDA;TEND15;29;1041,53800600;30204,60;1,2525;Cetip Trader;18:07:23;23/02/2022;#83958155
DEB;CONSTRUTENDA;TEND15;29;1041,53800600;30204,60;1,2525;Cetip Trader;18:07:23;23/02/2022;#83958152
DEB;ENGIEENERGIA;TBLE15;73;1583,91036300;115625,46;5,0000;Cetip Trader;18:06:41;23/02/2022;#83958144
DEB;LIGHT;LIGHB0;169;1157,58074000;195631,15;5,0002;Cetip Trader;18:05:48;23/02/2022;#83958143
DEB;PETROBRAS;PETR26;130;1158,80817500;150645,06;5,0000;Cetip Trader;18:04:29;23/02/2022;#83958142
DEB;PETROBRAS;PETR17;137;1098,32366400;150470,34;5,0000;Cetip Trader;18:03:46;23/02/2022;#83958141
CRA;ECOAGROSEC;CRA017009KJ;10;1016,65283200;10166,53;,0000;Cetip Trader;18:02:54;23/02/2022;#83958140
DEB;RODOVIASMT320;VIMT13;1;1006,39171300;1006,39;7,2701;Cetip Trader;18:02:43;23/02/2022;#83958139
DEB;USINATERMPAMPASUL;UTPS21;5;1268,15863500;6340,79;6,5000;Cetip Trader;18:02:19;23/02/2022;#83958137
DEB;UNIDASSA;UNDAE1;85;1059,06473800;90020,50;1,9090;Cetip Trader;18:01:59;23/02/2022;#83958135
DEB;TRANSALIANCA;TAEEA1;1085;1037,71369100;1125919,35;1,5172;Cetip Trader;18:01:59;23/02/2022;#83958133
DEB;TRANSALIANCA;TAEEA1;1085;1037,71369100;1125919,35;1,5172;Cetip Trader;18:01:59;23/02/2022;#83958132
DEB;UNIDASSA;UNDAE1;85;1059,06473800;90020,50;1,9090;Cetip Trader;18:01:59;23/02/2022;#83958134
DEB;CONCPAULISTA;IVIA17;100;1022,96750400;102296,75;1,6381;Cetip Trader;18:01:58;23/02/2022;#83958119
DEB;B2W;LAMEA3;11;10066,83784900;110735,22;118,8617;Cetip Trader;18:01:58;23/02/2022;#83958126
DEB;NOTREDAME;NDMI13;7;1005,46126600;7038,23;1,7474;Cetip Trader;18:01:58;23/02/2022;#83958127
DEB;NOTREDAME;NDMI13;7;1005,46126600;7038,23;1,7474;Cetip Trader;18:01:58;23/02/2022;#83958124
DEB;MRLENGENHARIA;MRLE13;130;1042,92012400;135579,62;,0000;Cetip Trader;18:01:58;23/02/2022;#83958125
DEB;MRLENGENHARIA;MRLE13;130;1042,92012400;135579,62;,0000;Cetip Trader;18:01:58;23/02/2022;#83958122
DEB;ICATUASSESSORIA;IATU11;107;1055,40060100;112927,86;1,8895;Cetip Trader;18:01:58;23/02/2022;#83958120
DEB;B2W;LAMEA3;11;10066,83784900;110735,22;118,8617;Cetip Trader;18:01:58;23/02/2022;#83958121
DEB;NOVAINFRA;NIGP11;144;1043,27291200;150231,30;1,7999;Cetip Trader;18:01:58;23/02/2022;#83958128
DEB;PBG;PTBL14;32;1045,04198400;33441,34;2,9999;Cetip Trader;18:01:58;23/02/2022;#83958131
DEB;PBG;PTBL14;32;1045,04198400;33441,34;2,9999;Cetip Trader;18:01:58;23/02/2022;#83958130
DEB;CONCPAULISTA;IVIA17;100;1022,96750400;102296,75;1,6381;Cetip Trader;18:01:58;23/02/2022;#83958123
DEB;NOVAINFRA;NIGP11;144;1043,27291200;150231,30;1,7999;Cetip Trader;18:01:58;23/02/2022;#83958129
DEB;COPASA;CSMGB6;47;1015,83392400;47744,19;1,5035;Cetip Trader;18:01:57;23/02/2022;#83958110
DEB;ENERTOCANTINS;CTNS15;123;1004,99473300;123614,35;1,7711;Cetip Trader;18:01:57;23/02/2022;#83958111
DEB;ICATUASSESSORIA;IATU11;107;1055,40060100;112927,86;1,8895;Cetip Trader;18:01:57;23/02/2022;#83958118
DEB;ELDORADOBR;ELDC14;22;1041,71652100;22917,76;2,9999;Cetip Trader;18:01:57;23/02/2022;#83958116
DEB;MPMCORPOREOS;ESPA11;33;1016,61439700;33548,28;,0000;Cetip Trader;18:01:57;23/02/2022;#83958117
DEB;ELDORADOBR;ELDC14;22;1041,71652100;22917,76;2,9999;Cetip Trader;18:01:57;23/02/2022;#83958114
DEB;ENERTOCANTINS;CTNS15;123;1004,99473300;123614,35;1,7711;Cetip Trader;18:01:57;23/02/2022;#83958115
DEB;COPASA;CSMGB6;47;1015,83392400;47744,19;1,5035;Cetip Trader;18:01:57;23/02/2022;#83958112
DEB;MPMCORPOREOS;ESPA11;33;1016,61439700;33548,28;,0000;Cetip Trader;18:01:57;23/02/2022;#83958113
DEB;CMHOSPITALAR;CMPH11;120;659,88826900;79186,59;1,7002;Cetip Trader;18:01:57;23/02/2022;#83958109
DEB;SENDAS;ASAI22;66;1037,69416200;68487,81;1,7358;Cetip Trader;18:01:56;23/02/2022;#83958105
DEB;BBMLOGISTICA;BBML12;376;869,77313100;327034,70;,0000;Cetip Trader;18:01:56;23/02/2022;#83958104
DEB;CMHOSPITALAR;CMPH11;120;659,88826900;79186,59;1,7002;Cetip Trader;18:01:56;23/02/2022;#83958108
CFF;3401227633710FDO;3371019SEN;112008;1,03315900;115722,07;,0000;Cetip Trader;18:01:56;23/02/2022;#83958100
DEB;BBMLOGISTICA;BBML12;376;869,77313100;327034,70;,0000;Cetip Trader;18:01:56;23/02/2022;#83958102
DEB;COELBA;CEEBB3;88;1032,69470900;90877,13;1,4899;Cetip Trader;18:01:56;23/02/2022;#83958106
CFF;3838550038443FDO;3844320SEN;106;924,24344500;97969,81;,0000;Cetip Trader;18:01:56;23/02/2022;#83958101
CFF;3767616140181FDO;4018121CXI;51;851,58544100;43430,86;,0000;Cetip Trader;18:01:56;23/02/2022;#83958098
CRI;TRAVESSIASEC;20F0704753;218;443,18701000;96614,77;,0000;Cetip Trader;18:01:56;23/02/2022;#83958099
DEB;COELBA;CEEBB3;88;1032,69470900;90877,13;1,4899;Cetip Trader;18:01:56;23/02/2022;#83958107
DEB;SENDAS;ASAI22;66;1037,69416200;68487,81;1,7358;Cetip Trader;18:01:56;23/02/2022;#83958103
CRI;TRAVESSIASEC;20F0704753;218;443,18701000;96614,77;,0000;Cetip Trader;18:01:55;23/02/2022;#83958095
CFF;3767616140181FDO;4018121CXI;51;851,58544100;43430,86;,0000;Cetip Trader;18:01:55;23/02/2022;#83958096
CFF;3401227633710FDO;3371019SEN;112008;1,03315900;115722,07;,0000;Cetip Trader;18:01:55;23/02/2022;#83958094
DEB;SABESP;SBSPF9;1;960,01855200;960,02;6,1400;Cetip Trader;18:01:55;23/02/2022;#83958093
CFF;3838550038443FDO;3844320SEN;106;924,24344500;97969,81;,0000;Cetip Trader;18:01:55;23/02/2022;#83958097
CRA;ECOAGROSEC;CRA017000RT;5;1028,94795200;5144,74;,0000;Cetip Trader;18:01:41;23/02/2022;#83958091
DEB;SABESP;SBSPF9;4;960,01855200;3840,07;6,1400;Cetip Trader;18:01:31;23/02/2022;#83958090
DEB;PETROBRAS;PETR15;27;1308,40443800;35326,92;4,2000;Cetip Trader;18:01:07;23/02/2022;#83958088
DEB;PETROBRAS;PETR15;3;1308,40443800;3925,21;4,2000;Cetip Trader;18:00:43;23/02/2022;#83958086
DEB;NORTEENERGIA;NTEN11;3;1201,58937100;3604,77;,0000;Cetip Trader;18:00:19;23/02/2022;#83958084
DEB;NORTEBR;NRTB21;1;1554,62062000;1554,62;5,6000;Cetip Trader;17:59:55;23/02/2022;#83956983
DEB;METRORIO;MTRJ19;2;1150,49012900;2300,98;7,7599;Cetip Trader;17:59:31;23/02/2022;#83956977
DEB;METRORIO;MTRJ19;2;1150,49012900;2300,98;,0000;Cetip Trader;17:59:07;23/02/2022;#83956953
DEB;AGUASITAPEMA;ITPE12;8;1017,75965800;8142,08;6,4600;Cetip Trader;17:58:44;23/02/2022;#83956949
DEB;COMGAS;GASP29;1;1000,76944000;1000,77;6,0501;Cetip Trader;17:58:19;23/02/2022;#83956945
DEB;ENERGISAMS;ESULA6;1;1043,54166700;1043,54;6,2200;Cetip Trader;17:57:55;23/02/2022;#83956941
DEB;RODOVIAMG;CRMG15;1;1024,49193600;1024,49;7,3102;Cetip Trader;17:57:31;23/02/2022;#83956939
DEB;RODOVIAMG;CRMG15;1;1024,49193600;1024,49;7,3102;Cetip Trader;17:57:07;23/02/2022;#83956937
DEB;RODOVIAMG;CRMG15;3;1024,49193600;3073,48;7,3102;Cetip Trader;17:56:44;23/02/2022;#83956935
CRI;VERTSEC;21D0696194;16000;1004,61767300;16073882,77;,0000;Cetip Trader;17:56:37;23/02/2022;#83956932
CRI;VERTSEC;21D0696194;16000;1004,62392300;16073982,77;,0000;Cetip Trader;17:56:36;23/02/2022;#83956931
DEB;RODOVIAMG;CRMG15;3;1024,49193600;3073,48;7,3102;Cetip Trader;17:56:19;23/02/2022;#83956925
DEB;AMERICANET;ANET11;1;1089,50386200;1089,50;6,3900;Cetip Trader;17:55:55;23/02/2022;#83956923
DEB;ANEMUSWIND;ANEM11;1;1090,99475900;1090,99;7,5600;Cetip Trader;17:55:31;23/02/2022;#83956921
DEB;ANEMUSWIND;ANEM11;3;1090,99475900;3272,98;7,5600;Cetip Trader;17:55:07;23/02/2022;#83956919
CRI;BARISEC;20E0031084;2200;1128,77388400;2483302,54;,0000;Cetip Trader;17:55:03;23/02/2022;#83956917
CRI;BARISEC;20E0031084;2200;1128,81933900;2483402,55;,0000;Cetip Trader;17:55:03;23/02/2022;#83956916
DEB;RODOVIASMT320;VIMT13;1;996,26247000;996,26;7,4300;Cetip Trader;17:54:44;23/02/2022;#83956915
DEB;USINATERMPAMPASUL;UTPS21;2;1253,63191700;2507,26;6,6600;Cetip Trader;17:54:21;23/02/2022;#83956913
DEB;SABESP;SBSPF9;5;945,99927800;4730,00;6,3000;Cetip Trader;17:53:42;23/02/2022;#83956911
DEB;METRORIO;MTRJ19;4;1141,44486400;4565,78;7,9200;Cetip Trader;17:53:20;23/02/2022;#83956908
CRI;BARISEC;20E0031084;6000;1128,80494500;6772829,67;,0000;Cetip Trader;17:53:12;23/02/2022;#83956905
CRI;BARISEC;20E0031084;6000;1128,78827800;6772729,67;,0000;Cetip Trader;17:53:12;23/02/2022;#83956906
DEB;RODOVIAMG;CRMG15;8;1017,34007800;8138,72;7,4700;Cetip Trader;17:52:58;23/02/2022;#83956904
DEB;AMERICANET;ANET11;1;1083,82233600;1083,82;6,5500;Cetip Trader;17:52:36;23/02/2022;#83956902
DEB;COMGAS;GASP29;1;986,64619700;986,65;6,2100;Cetip Trader;17:52:14;23/02/2022;#83956900
DEB;PETROBRAS;PETR15;30;1307,47270500;39224,18;4,3601;Cetip Trader;17:51:52;23/02/2022;#83956896
DEB;NORTEBR;NRTB21;1;1549,68440600;1549,68;5,7600;Cetip Trader;17:51:30;23/02/2022;#83956894
CRA;VERTSEC;CRA01600021;116;1406,75160400;163183,19;,0000;Cetip Trader;17:49:44;23/02/2022;#83956881
CRI;VIRGOSEC;21I0278118;858;1048,70325300;899787,39;,0000;Cetip Trader;17:48:48;23/02/2022;#83956867
CRI;VIRGOSEC;21I0278118;762;1048,70325300;799111,88;,0000;Cetip Trader;17:48:48;23/02/2022;#83956866
CRA;BRAZILIANSECURITIES;CRA0150000M;5;159484,21096200;797421,05;,0000;Cetip Trader;17:48:48;23/02/2022;#83956865
CRA;BRAZILIANSECURITIES;CRA0150000M;14;159484,21096200;2232778,95;,0000;Cetip Trader;17:48:47;23/02/2022;#83956864
DEB;AUTOLITORALSUL;PLSB1A;50;990,84406100;49542,20;6,7900;Cetip Trader;17:48:47;23/02/2022;#83956863
CRI;VIRGOSEC;21I0278118;1048;1048,70325300;1099041,01;,0000;Cetip Trader;17:48:47;23/02/2022;#83956860
DEB;PETROBRAS;PETR25;419;1280,33924500;536462,14;6,2099;Cetip Trader;17:48:47;23/02/2022;#83956861
CRI;VIRGOSEC;21I0278118;1048;1048,70325300;1099041,01;,0000;Cetip Trader;17:48:47;23/02/2022;#83956862
DEB;ENGIEENERGIA;TBLE15;30;1569,75158500;47092,55;5,5900;Cetip Trader;17:44:39;23/02/2022;#83956841
CRA;RBSECURITIZACAO;CRA017006HF;4;1030,51000000;4122,04;,0000;Cetip Trader;17:43:05;23/02/2022;#83956831
DEB;AEROGUARU;AGRU11;2;1094,59000000;2189,18;10,0004;Cetip Trader;17:42:44;23/02/2022;#83956830
DEB;RUMO;RUMOB5;43;887,90000000;38179,70;6,4569;Cetip Trader;17:42:19;23/02/2022;#83956828
DEB;NORTEENERGIA;NTEN11;5;1193,82240000;5969,11;7,0600;Cetip Trader;17:41:24;23/02/2022;#83956823
CRI;RBSECURITIZACAO;21K0001807;4;1057,59000000;4230,36;,0000;Cetip Trader;17:38:43;23/02/2022;#83956792
DEB;USINATERMPAMPASUL;UTPS12;7;1080,36000000;7562,52;5,7002;Cetip Trader;17:38:42;23/02/2022;#83956786
CRI;RBSECURITIZACAO;21K0001807;17;1057,59000000;17979,03;,0000;Cetip Trader;17:38:42;23/02/2022;#83956790
CRI;RBSECURITIZACAO;21K0001807;8;1057,59000000;8460,72;,0000;Cetip Trader;17:38:42;23/02/2022;#83956791
CRI;RBSECURITIZACAO;21K0001807;9;1057,59000000;9518,31;,0000;Cetip Trader;17:38:42;23/02/2022;#83956788
DEB;PETROBRAS;PETR17;1;1092,29000000;1092,29;5,1001;Cetip Trader;17:38:42;23/02/2022;#83956789
DEB;CIAENERGETICARN;CSRN27;1;1288,35000000;1288,35;4,9999;Cetip Trader;17:38:42;23/02/2022;#83956787
DEB;USINATERMPAMPASUL;UTPS22;5;1127,97000000;5639,85;6,1000;Cetip Trader;17:38:42;23/02/2022;#83956784
CRI;RBSECURITIZACAO;21K0001807;31;1057,59000000;32785,29;,0000;Cetip Trader;17:38:42;23/02/2022;#83956785
CRI;RBSECURITIZACAO;21K0001807;28;1057,59000000;29612,52;,0000;Cetip Trader;17:38:42;23/02/2022;#83956782
CRI;TRUESEC;21H0822020;62;1114,56000000;69102,72;,0000;Cetip Trader;17:38:42;23/02/2022;#83956783
CRA;TRUESEC;CRA019005Q0;8;902,75000000;7222,00;,0000;Cetip Trader;17:38:41;23/02/2022;#83956772
CRA;TRUESEC;CRA019005Q0;70;902,75000000;63192,50;,0000;Cetip Trader;17:38:41;23/02/2022;#83956768
DEB;COPELGERACAO;CPGT27;96;1031,63000000;99036,48;5,9000;Cetip Trader;17:38:41;23/02/2022;#83956774
CRI;RBSECURITIZACAO;21K0001807;1;1057,59000000;1057,59;,0000;Cetip Trader;17:38:41;23/02/2022;#83956767
CRI;RBSECURITIZACAO;21C0483517;49;1016,68000000;49817,32;,0000;Cetip Trader;17:38:41;23/02/2022;#83956775
DEB;COPELGERACAO;CPGT27;106;1011,28000000;107195,68;6,2115;Cetip Trader;17:38:41;23/02/2022;#83956771
DEB;COPELGERACAO;CPGT27;48;1031,63000000;49518,24;5,9000;Cetip Trader;17:38:41;23/02/2022;#83956777
DEB;METRORIO;MTRJ19;25;1171,21000000;29280,25;7,4000;Cetip Trader;17:38:41;23/02/2022;#83956766
DEB;UHESIMAO;UHSM12;1;1024,45000000;1024,45;6,2000;Cetip Trader;17:38:41;23/02/2022;#83956769
CRI;RBSECURITIZACAO;21K0001807;1;1057,59000000;1057,59;,0000;Cetip Trader;17:38:41;23/02/2022;#83956773
CRA;VIRGOSEC;CRA01900614;35;1130,71000000;39574,85;,0000;Cetip Trader;17:38:41;23/02/2022;#83956770
DEB;TEREOSACUCAR;TAEB15;40;1090,54000000;43621,60;5,9501;Cetip Trader;17:38:41;23/02/2022;#83956780
DEB;CIAENERGETICARN;CSRN27;8;1288,35000000;10306,80;4,9999;Cetip Trader;17:38:41;23/02/2022;#83956781
CRI;RBSECURITIZACAO;21K0001807;94;1057,59000000;99413,46;,0000;Cetip Trader;17:38:41;23/02/2022;#83956778
DEB;CSNMINERACAO;CMIN21;51;979,24000000;49941,24;6,0002;Cetip Trader;17:38:41;23/02/2022;#83956779
DEB;ELETROBRAS;ELET23;47;1056,51000000;49655,97;5,5500;Cetip Trader;17:38:41;23/02/2022;#83956776
CRI;RBSECURITIZACAO;19K1145372;27;1090,19000000;29435,13;,0000;Cetip Trader;17:38:40;23/02/2022;#83956764
CRI;RBSECURITIZACAO;21K0001807;1;1057,59000000;1057,59;,0000;Cetip Trader;17:38:40;23/02/2022;#83956765
CRA;TRUESEC;CRA019005Q0;2;902,75000000;1805,50;,0000;Cetip Trader;17:38:40;23/02/2022;#83956763
CRA;ECOAGROSEC;CRA0160000X;223;1343,58985200;299620,54;,0000;Cetip Trader;17:34:35;23/02/2022;#83956753
DEB;CIAENERGETICACEMAR;CEMA27;372;1344,72245900;500236,75;4,6300;Cetip Trader;17:34:35;23/02/2022;#83956755
DEB;PETROBRAS;PETR15;229;1308,81273400;299718,12;4,1300;Cetip Trader;17:34:35;23/02/2022;#83956758
CRA;VERTSEC;CRA01600021;248;1408,77822800;349377,00;,0000;Cetip Trader;17:34:35;23/02/2022;#83956757
