Data/Hora da ultima atualizacao: 07/03/2022 20:29:10
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
CRA;VERTSEC;CRA018004SD;1;1254,07420800;1254,07;,0000;Cetip Trader;17:29:30;07/03/2022;#84297494
DEB;ENERGISASA;ENGIA1;1;1209,55501900;1209,56;5,3500;Cetip Trader;17:29:30;07/03/2022;#84297495
CRI;RBSECURITIZACAO;21I0639671;2;1054,74766600;2109,50;,0000;Cetip Trader;17:29:30;07/03/2022;#84297492
CRA;RBSECURITIZACAO;CRA017008SR;1;1014,22104600;1014,22;,0000;Cetip Trader;17:29:30;07/03/2022;#84297493
DEB;ELETROBRAS;ELET23;5;1042,57000000;5212,85;5,7999;Cetip Trader;17:29:30;07/03/2022;#84297490
CRA;VIRGOSEC;CRA019000XD;31;1049,11000000;32522,41;,0000;Cetip Trader;17:29:30;07/03/2022;#84297491
CRI;RBSECURITIZACAO;21I0639672;1;1050,80000000;1050,80;,0000;Cetip Trader;17:29:30;07/03/2022;#84297488
CRI;BARISEC;18L1179520;1;688,77000000;688,77;,0000;Cetip Trader;17:29:30;07/03/2022;#84297489
CRA;VERTSEC;CRA021000MF;5;1090,03000000;5450,15;,0000;Cetip Trader;17:29:30;07/03/2022;#84297502
CRI;VIRGOSEC;21I0278118;1;1053,66000000;1053,66;,0000;Cetip Trader;17:29:30;07/03/2022;#84297503
CRA;RBSECURITIZACAO;CRA019005KC;2;1184,69521500;2369,39;,0000;Cetip Trader;17:29:30;07/03/2022;#84297500
CRI;VIRGOSEC;21K0001812;22;1005,34688300;22117,63;,0000;Cetip Trader;17:29:30;07/03/2022;#84297501
DEB;COMGAS;GASP24;2;723,21966700;1446,44;4,0000;Cetip Trader;17:29:30;07/03/2022;#84297498
CRA;VIRGOSEC;CRA02100130;1;1026,98681700;1026,99;,0000;Cetip Trader;17:29:30;07/03/2022;#84297499
CRI;TRUESEC;19G0269138;1;1020,63000000;1020,63;,0000;Cetip Trader;17:29:30;07/03/2022;#84297535
CRA;VIRGOSEC;CRA02100130;21;1026,98681700;21566,72;,0000;Cetip Trader;17:29:30;07/03/2022;#84297532
CRA;RBSECURITIZACAO;CRA019005KC;10;1184,69521500;11846,95;,0000;Cetip Trader;17:29:30;07/03/2022;#84297533
CRA;VIRGOSEC;CRA021002N8;1;1026,50846900;1026,51;,0000;Cetip Trader;17:29:30;07/03/2022;#84297530
CRA;VERTSEC;CRA018004SD;1;1254,07420800;1254,07;,0000;Cetip Trader;17:29:30;07/03/2022;#84297531
CRA;VIRGOSEC;CRA019000XD;2;1049,11000000;2098,22;,0000;Cetip Trader;17:29:30;07/03/2022;#84297528
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:30;07/03/2022;#84297529
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:30;07/03/2022;#84297542
CRA;VERTSEC;CRA018004SD;1;1254,07420800;1254,07;,0000;Cetip Trader;17:29:30;07/03/2022;#84297543
CRA;RBSECURITIZACAO;CRA019000GS;1;1024,08000000;1024,08;,0000;Cetip Trader;17:29:30;07/03/2022;#84297540
CRA;VIRGOSEC;CRA019000XD;19;1049,11000000;19933,09;,0000;Cetip Trader;17:29:30;07/03/2022;#84297541
CRI;VIRGOSEC;21K0001812;2;1005,34688300;2010,69;,0000;Cetip Trader;17:29:30;07/03/2022;#84297538
CRI;VIRGOSEC;21I0278118;14;1051,51260800;14721,18;,0000;Cetip Trader;17:29:30;07/03/2022;#84297539
CRI;RBSECURITIZACAO;21D0862572;3;1002,39000000;3007,17;,0000;Cetip Trader;17:29:30;07/03/2022;#84297536
CRI;RBSECURITIZACAO;18L1085825;1;1013,26000000;1013,26;,0000;Cetip Trader;17:29:30;07/03/2022;#84297537
CRA;RBSECURITIZACAO;CRA019005KC;1;1184,69521500;1184,70;,0000;Cetip Trader;17:29:30;07/03/2022;#84297546
CRI;TRUESEC;19G0269138;1;1020,63000000;1020,63;,0000;Cetip Trader;17:29:30;07/03/2022;#84297547
CRA;VIRGOSEC;CRA021002N8;1;1026,50846900;1026,51;,0000;Cetip Trader;17:29:30;07/03/2022;#84297544
CRA;VIRGOSEC;CRA02100130;1;1026,98681700;1026,99;,0000;Cetip Trader;17:29:30;07/03/2022;#84297545
DEB;COPELGERACAO;CPGT27;12;1029,10000000;12349,20;6,0001;Cetip Trader;17:29:30;07/03/2022;#84297496
CRA;VIRGOSEC;CRA021002N8;1;1026,50846900;1026,51;,0000;Cetip Trader;17:29:30;07/03/2022;#84297497
DEB;ENERGISASA;ENGI28;1;1361,93456500;1361,93;4,6000;Cetip Trader;17:29:30;07/03/2022;#84297510
CRI;RBSECURITIZACAO;17K0231156;2;924,36000000;1848,72;,0000;Cetip Trader;17:29:30;07/03/2022;#84297511
CRA;RBSECURITIZACAO;CRA021001PQ;1;989,90770700;989,91;,0000;Cetip Trader;17:29:30;07/03/2022;#84297508
DEB;ENERGISAMS;ESULA1;1;1240,13288700;1240,13;5,3000;Cetip Trader;17:29:30;07/03/2022;#84297509
CRI;TRUESEC;19G0269138;4;1020,63000000;4082,52;,0000;Cetip Trader;17:29:30;07/03/2022;#84297506
CRI;BARISEC;18L1179520;14;688,77000000;9642,78;,0000;Cetip Trader;17:29:30;07/03/2022;#84297507
CRI;RBSECURITIZACAO;18L1085825;1;1013,26000000;1013,26;,0000;Cetip Trader;17:29:30;07/03/2022;#84297504
CRI;RBSECURITIZACAO;21I0639672;1;1050,80000000;1050,80;,0000;Cetip Trader;17:29:30;07/03/2022;#84297505
CRA;VIRGOSEC;CRA02100130;1;1026,98681700;1026,99;,0000;Cetip Trader;17:29:30;07/03/2022;#84297518
CRA;RBSECURITIZACAO;CRA019005KC;5;1184,69521500;5923,48;,0000;Cetip Trader;17:29:30;07/03/2022;#84297519
CRA;VIRGOSEC;CRA021002N8;10;1028,10000000;10281,00;,0000;Cetip Trader;17:29:30;07/03/2022;#84297516
DEB;ENERGISASA;ENGIA1;1;1209,55501900;1209,56;5,3500;Cetip Trader;17:29:30;07/03/2022;#84297517
CRA;VIRGOSEC;CRA019000XD;1;1049,11000000;1049,11;,0000;Cetip Trader;17:29:30;07/03/2022;#84297514
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:30;07/03/2022;#84297515
CRA;VERTSEC;CRA018004SD;1;1254,07420800;1254,07;,0000;Cetip Trader;17:29:30;07/03/2022;#84297512
CRA;RBSECURITIZACAO;CRA017008SR;1;1014,22104600;1014,22;,0000;Cetip Trader;17:29:30;07/03/2022;#84297513
CRI;VIRGOSEC;21K0001812;5;1005,34688300;5026,73;,0000;Cetip Trader;17:29:30;07/03/2022;#84297526
CRA;RBSECURITIZACAO;CRA017008SR;3;1014,22104600;3042,66;,0000;Cetip Trader;17:29:30;07/03/2022;#84297527
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:29;07/03/2022;#84297454
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:29;07/03/2022;#84297455
DEB;COMGAS;GASP24;2;723,21966700;1446,44;4,0000;Cetip Trader;17:29:29;07/03/2022;#84297452
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:29;07/03/2022;#84297453
DEB;COMGAS;GASP24;8;723,21966700;5785,76;4,0000;Cetip Trader;17:29:29;07/03/2022;#84297450
DEB;COPELGERACAO;CPGT27;4;1029,10000000;4116,40;6,0001;Cetip Trader;17:29:29;07/03/2022;#84297451
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:29;07/03/2022;#84297449
CRA;VIRGOSEC;CRA021002N8;1;1024,92504800;1024,93;,0000;Cetip Trader;17:29:29;07/03/2022;#84297462
CRA;RBSECURITIZACAO;CRA021001PQ;1;989,90770700;989,91;,0000;Cetip Trader;17:29:29;07/03/2022;#84297463
CRA;VERTSEC;CRA020002GZ;1;1141,88507600;1141,89;,0000;Cetip Trader;17:29:29;07/03/2022;#84297460
CRA;RBSECURITIZACAO;CRA019005KC;2;1184,69521500;2369,39;,0000;Cetip Trader;17:29:29;07/03/2022;#84297461
DEB;COMGAS;GASP24;2;723,21966700;1446,44;4,0000;Cetip Trader;17:29:29;07/03/2022;#84297458
CRA;VIRGOSEC;CRA019000XD;2;1049,11000000;2098,22;,0000;Cetip Trader;17:29:29;07/03/2022;#84297459
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:29;07/03/2022;#84297456
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:29;07/03/2022;#84297457
CRI;RBSECURITIZACAO;17K0231156;1;924,36000000;924,36;,0000;Cetip Trader;17:29:29;07/03/2022;#84297470
CRI;RBSECURITIZACAO;18L1085825;2;1013,26000000;2026,52;,0000;Cetip Trader;17:29:29;07/03/2022;#84297471
CRA;ECOAGROSEC;CRA020001US;5;1173,65038900;5868,25;,0000;Cetip Trader;17:29:29;07/03/2022;#84297468
CRA;VIRGOSEC;CRA021002NF;1;1031,65000000;1031,65;,0000;Cetip Trader;17:29:29;07/03/2022;#84297469
CRA;VERTSEC;CRA018004SD;12;1254,07420800;15048,89;,0000;Cetip Trader;17:29:29;07/03/2022;#84297466
CRA;VIRGOSEC;CRA021002NB;3;1023,49069700;3070,47;,0000;Cetip Trader;17:29:29;07/03/2022;#84297467
CRA;VIRGOSEC;CRA0210012Z;5;1033,77833900;5168,89;,0000;Cetip Trader;17:29:29;07/03/2022;#84297464
CRA;VIRGOSEC;CRA02100130;1;1026,98681700;1026,99;,0000;Cetip Trader;17:29:29;07/03/2022;#84297465
CRI;BARISEC;18L1179520;1;688,77000000;688,77;,0000;Cetip Trader;17:29:29;07/03/2022;#84297476
CRI;RBSECURITIZACAO;21I0639671;1;1056,73000000;1056,73;,0000;Cetip Trader;17:29:29;07/03/2022;#84297474
CRI;VIRGOSEC;21I0278118;1;1053,66000000;1053,66;,0000;Cetip Trader;17:29:29;07/03/2022;#84297475
CRA;VERTSEC;CRA021000MF;2;1090,03000000;2180,06;,0000;Cetip Trader;17:29:29;07/03/2022;#84297472
CRI;RBSECURITIZACAO;21I0639672;1;1050,80000000;1050,80;,0000;Cetip Trader;17:29:29;07/03/2022;#84297473
DEB;PETROBRAS;PETR17;8;1066,65560300;8533,24;5,5601;Cetip Trader;17:29:28;07/03/2022;#84297438
DEB;COPELGERACAO;CPGT27;3;1029,10000000;3087,30;6,0001;Cetip Trader;17:29:28;07/03/2022;#84297439
DEB;COMGAS;GASP24;12;723,21966700;8678,64;4,0000;Cetip Trader;17:29:28;07/03/2022;#84297437
DEB;COMGAS;GASP24;4;723,21966700;2892,88;4,0000;Cetip Trader;17:29:28;07/03/2022;#84297446
DEB;COPELGERACAO;CPGT27;5;1029,10000000;5145,50;6,0001;Cetip Trader;17:29:28;07/03/2022;#84297447
DEB;COMGAS;GASP24;4;723,21966700;2892,88;4,0000;Cetip Trader;17:29:28;07/03/2022;#84297444
DEB;COPELGERACAO;CPGT27;126;1029,10000000;129666,60;6,0001;Cetip Trader;17:29:28;07/03/2022;#84297445
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:28;07/03/2022;#84297442
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:28;07/03/2022;#84297443
DEB;COMGAS;GASP24;14;723,21966700;10125,08;4,0000;Cetip Trader;17:29:28;07/03/2022;#84297440
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:28;07/03/2022;#84297441
DEB;COMGAS;GASP24;3;723,21966700;2169,66;4,0000;Cetip Trader;17:29:28;07/03/2022;#84297448
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:27;07/03/2022;#84297430
DEB;COPELGERACAO;CPGT27;29;1029,10000000;29843,90;6,0001;Cetip Trader;17:29:27;07/03/2022;#84297431
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:27;07/03/2022;#84297428
DEB;COPELGERACAO;CPGT27;2;1029,10000000;2058,20;6,0001;Cetip Trader;17:29:27;07/03/2022;#84297429
DEB;COMGAS;GASP24;20;723,21966700;14464,39;4,0000;Cetip Trader;17:29:27;07/03/2022;#84297426
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:27;07/03/2022;#84297427
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:27;07/03/2022;#84297425
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:27;07/03/2022;#84297434
DEB;COPELGERACAO;CPGT27;2;1029,10000000;2058,20;6,0001;Cetip Trader;17:29:27;07/03/2022;#84297435
DEB;COMGAS;GASP24;3;723,21966700;2169,66;4,0000;Cetip Trader;17:29:27;07/03/2022;#84297432
DEB;COPELGERACAO;CPGT27;2;1029,10000000;2058,20;6,0001;Cetip Trader;17:29:27;07/03/2022;#84297433
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:26;07/03/2022;#84297421
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:26;07/03/2022;#84297418
DEB;COMGAS;GASP24;13;723,21966700;9401,86;4,0000;Cetip Trader;17:29:26;07/03/2022;#84297419
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:26;07/03/2022;#84297416
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:26;07/03/2022;#84297424
DEB;COPELGERACAO;CPGT27;9;1029,10000000;9261,90;6,0001;Cetip Trader;17:29:26;07/03/2022;#84297414
DEB;COMGAS;GASP24;4;723,21966700;2892,88;4,0000;Cetip Trader;17:29:26;07/03/2022;#84297415
DEB;COPASA;CSMGA1;2;845,66000000;1691,32;4,7496;Cetip Trader;17:29:26;07/03/2022;#84297412
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:26;07/03/2022;#84297413
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:26;07/03/2022;#84297422
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:26;07/03/2022;#84297423
DEB;COPELGERACAO;CPGT15;5;1052,71699100;5263,58;5,2000;Cetip Trader;17:29:26;07/03/2022;#84297420
DEB;COMGAS;GASP24;4;723,21966700;2892,88;4,0000;Cetip Trader;17:29:26;07/03/2022;#84297417
DEB;COPASA;CSMGA1;1;845,66000000;845,66;4,7496;Cetip Trader;17:29:25;07/03/2022;#84297406
DEB;COMGAS;GASP24;13;723,21966700;9401,86;4,0000;Cetip Trader;17:29:25;07/03/2022;#84297407
DEB;COMGAS;GASP24;2;723,21966700;1446,44;4,0000;Cetip Trader;17:29:25;07/03/2022;#84297404
DEB;COPELGERACAO;CPGT27;1;1029,10000000;1029,10;6,0001;Cetip Trader;17:29:25;07/03/2022;#84297405
DEB;COPELGERACAO;CPGT27;8;1029,10000000;8232,80;6,0001;Cetip Trader;17:29:25;07/03/2022;#84297402
DEB;COPASA;CSMGA1;1;845,66000000;845,66;4,7496;Cetip Trader;17:29:25;07/03/2022;#84297403
DEB;COPASA;CSMGA1;1;845,66000000;845,66;4,7496;Cetip Trader;17:29:25;07/03/2022;#84297400
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:25;07/03/2022;#84297401
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:25;07/03/2022;#84297410
DEB;COPELGERACAO;CPGT27;4;1029,10000000;4116,40;6,0001;Cetip Trader;17:29:25;07/03/2022;#84297411
DEB;COPELGERACAO;CPGT27;4;1029,10000000;4116,40;6,0001;Cetip Trader;17:29:25;07/03/2022;#84297408
DEB;COPASA;CSMGA1;1;845,66000000;845,66;4,7496;Cetip Trader;17:29:25;07/03/2022;#84297409
DEB;ARTERIS;ARTR35;1;1292,88000000;1292,88;5,1999;Cetip Trader;17:29:25;07/03/2022;#84297398
DEB;COMGAS;GASP24;3;723,21966700;2169,66;4,0000;Cetip Trader;17:29:25;07/03/2022;#84297399
DEB;COMGAS;GASP24;2;723,21966700;1446,44;4,0000;Cetip Trader;17:29:25;07/03/2022;#84297396
DEB;COPASA;CSMGA1;1;845,66000000;845,66;4,7496;Cetip Trader;17:29:25;07/03/2022;#84297397
DEB;COMGAS;GASP24;2;723,21966700;1446,44;4,0000;Cetip Trader;17:29:24;07/03/2022;#84297394
DEB;ARTERIS;ARTR35;42;1290,41079000;54197,25;5,2999;Cetip Trader;17:29:24;07/03/2022;#84297395
DEB;COMGAS;GASP24;11;723,21966700;7955,42;4,0000;Cetip Trader;17:29:24;07/03/2022;#84297392
DEB;ARTERIS;ARTR35;2;1292,88000000;2585,76;5,1999;Cetip Trader;17:29:24;07/03/2022;#84297393
DEB;ALGARTELE;ALGA26;9;1406,96000000;12662,64;4,8501;Cetip Trader;17:29:24;07/03/2022;#84297382
DEB;ARTERIS;ARTR35;1;1290,41079000;1290,41;5,2999;Cetip Trader;17:29:24;07/03/2022;#84297383
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:24;07/03/2022;#84297390
DEB;ARTERIS;ARTR35;3;1292,88000000;3878,64;5,1999;Cetip Trader;17:29:24;07/03/2022;#84297391
DEB;COMGAS;GASP24;7;723,21966700;5062,54;4,0000;Cetip Trader;17:29:24;07/03/2022;#84297388
DEB;ARTERIS;ARTR35;4;1290,41079000;5161,64;5,2999;Cetip Trader;17:29:24;07/03/2022;#84297389
DEB;ALGARTELE;ALGA26;9;1406,96000000;12662,64;4,8501;Cetip Trader;17:29:24;07/03/2022;#84297386
DEB;ARTERIS;ARTR35;1;1290,41079000;1290,41;5,2999;Cetip Trader;17:29:24;07/03/2022;#84297387
DEB;COLOMBOAGRO;CLAG13;1;1046,53740900;1046,54;6,0000;Cetip Trader;17:29:24;07/03/2022;#84297384
DEB;COMGAS;GASP24;1;723,21966700;723,22;4,0000;Cetip Trader;17:29:24;07/03/2022;#84297385
DEB;ARTERIS;ARTR35;1;1290,41079000;1290,41;5,2999;Cetip Trader;17:29:23;07/03/2022;#84297373
DEB;AESBRALOPE;TIET15;1;1347,02000000;1347,02;4,7500;Cetip Trader;17:29:23;07/03/2022;#84297370
DEB;ARTERIS;ARTR35;4;1290,41079000;5161,64;5,2999;Cetip Trader;17:29:23;07/03/2022;#84297371
DEB;ARTERIS;ARTR35;1;1292,88000000;1292,88;5,1999;Cetip Trader;17:29:23;07/03/2022;#84297368
DEB;ALGARTELE;ALGA27;1;1289,05982800;1289,06;5,2999;Cetip Trader;17:29:23;07/03/2022;#84297369
DEB;ARTERIS;ARTR35;2;1290,41079000;2580,82;5,2999;Cetip Trader;17:29:23;07/03/2022;#84297380
DEB;CCR;CCROA5;6;984,24000000;5905,44;5,9999;Cetip Trader;17:29:23;07/03/2022;#84297381
DEB;ARTERIS;ARTR35;1;1290,41079000;1290,41;5,2999;Cetip Trader;17:29:23;07/03/2022;#84297378
DEB;ALGARTELE;ALGA26;8;1404,14729000;11233,18;5,0000;Cetip Trader;17:29:23;07/03/2022;#84297379
DEB;AESBRALOPE;TIET15;1;1347,02000000;1347,02;4,7500;Cetip Trader;17:29:23;07/03/2022;#84297376
DEB;CCR;CCROA5;1;984,24000000;984,24;5,9999;Cetip Trader;17:29:23;07/03/2022;#84297377
DEB;AESBRALOPE;TIET15;8;1347,02000000;10776,16;4,7500;Cetip Trader;17:29:23;07/03/2022;#84297374
DEB;ARTERIS;ARTR35;1;1290,41079000;1290,41;5,2999;Cetip Trader;17:29:23;07/03/2022;#84297375
DEB;AESBRALOPE;TIET15;1;1347,02000000;1347,02;4,7500;Cetip Trader;17:29:23;07/03/2022;#84297372
DEB;AESBRALOPE;TIET15;18;1347,02000000;24246,36;4,7500;Cetip Trader;17:29:22;07/03/2022;#84297365
DEB;AESBRALOPE;TIET15;1;1347,02000000;1347,02;4,7500;Cetip Trader;17:29:22;07/03/2022;#84297366
DEB;ALGARTELE;ALGA27;1;1289,05982800;1289,06;5,2999;Cetip Trader;17:29:22;07/03/2022;#84297367
DEB;METRORIO;MTRJ19;9;1146,74873500;10320,74;7,9299;Cetip Trader;17:29:03;07/03/2022;#84297360
DEB;HOLDINGARAGUAIA;HARG11;2;1042,64604000;2085,29;6,9099;Cetip Trader;17:28:39;07/03/2022;#84297352
DEB;ENERGISASA;ENGIA5;9;1054,45540600;9490,10;,0000;Cetip Trader;17:28:15;07/03/2022;#84297344
DEB;CIAPAULISTA;CTEE29;9;1033,74634900;9303,72;6,2300;Cetip Trader;17:27:51;07/03/2022;#84297338
DEB;RODOVIAMG;CRMG15;3;1021,13433400;3063,40;7,4999;Cetip Trader;17:27:27;07/03/2022;#84297323
DEB;CESP;CESPA2;4;1059,90635300;4239,63;,0000;Cetip Trader;17:27:03;07/03/2022;#84297312
DEB;ROTABANDEIRAS;CBAN12;5;1189,25203700;5946,26;6,4500;Cetip Trader;17:26:39;07/03/2022;#84297309
DEB;BRISANETSERV;BRST11;1;1087,91836600;1087,92;6,5501;Cetip Trader;17:26:15;07/03/2022;#84297306
DEB;BRKAMBPART;BRKP28;1;1089,96889600;1089,97;6,6100;Cetip Trader;17:25:51;07/03/2022;#84297304
DEB;APOLLO;APOL11;127;1064,77536300;135226,47;6,3999;Cetip Trader;17:25:27;07/03/2022;#84297302
DEB;AMERICANET;ANET11;2;1087,29896100;2174,60;6,6000;Cetip Trader;17:25:03;07/03/2022;#84297300
DEB;AGROVALE;AGVF12;1;1058,91076800;1058,91;6,7100;Cetip Trader;17:24:39;07/03/2022;#84297266
DEB;PETROBRAS;PETR17;8;1056,27821800;8450,23;5,7201;Cetip Trader;17:24:15;07/03/2022;#84297260
DEB;HOLDINGARAGUAIA;HARG11;2;1031,40605800;2062,81;7,0700;Cetip Trader;17:23:53;07/03/2022;#84297253
DEB;ENERGISASA;ENGIA5;9;1043,91367100;9395,22;6,2900;Cetip Trader;17:23:31;07/03/2022;#84297240
DEB;LIGHT;LIGHA3;3800;1328,59230200;5048650,75;4,6400;Cetip Trader;17:23:13;07/03/2022;#84297230
DEB;CIAPAULISTA;CTEE29;9;1021,23931700;9191,15;6,3899;Cetip Trader;17:23:09;07/03/2022;#84297229
DEB;CESP;CESPA2;4;1049,78983600;4199,16;,0000;Cetip Trader;17:22:47;07/03/2022;#84297214
DEB;ENGIEENERGIA;EGIE19;228;1145,70860000;261221,56;5,4100;Cetip Trader;17:22:25;07/03/2022;#84297210
DEB;TRANSALIANCA;TAES15;91;1305,33986700;118785,93;4,9500;Cetip Trader;17:22:17;07/03/2022;#84297207
DEB;TRANSALIANCA;TAES15;5;1328,34311800;6641,72;4,2500;Cetip Trader;17:22:17;07/03/2022;#84297206
DEB;TRANSALIANCA;TAES15;5;1305,33986700;6526,70;4,9500;Cetip Trader;17:22:17;07/03/2022;#84297208
DEB;CIAPAULISTA;CTEE15;10;1296,56715900;12965,67;4,7000;Cetip Trader;17:22:16;07/03/2022;#84297200
CRA;ECOAGROSEC;CRA0190020E;69;721,19567700;49762,50;,0000;Cetip Trader;17:22:16;07/03/2022;#84297197
CRA;ECOAGROSEC;CRA0190020E;30;721,19567700;21635,87;,0000;Cetip Trader;17:22:16;07/03/2022;#84297203
DEB;CIAPAULISTA;CTEE15;12;1296,56715900;15558,81;4,7000;Cetip Trader;17:22:16;07/03/2022;#84297202
DEB;TRANSALIANCA;TAES15;5;1328,34311800;6641,72;4,2500;Cetip Trader;17:22:16;07/03/2022;#84297205
DEB;TRANSALIANCA;TAES15;5;1328,34311800;6641,72;4,2500;Cetip Trader;17:22:16;07/03/2022;#84297204
CRA;ECOAGROSEC;CRA0190020E;18;721,19567700;12981,52;,0000;Cetip Trader;17:22:16;07/03/2022;#84297199
CRA;ECOAGROSEC;CRA0190020E;17;721,19567700;12260,33;,0000;Cetip Trader;17:22:16;07/03/2022;#84297201
DEB;CIAPAULISTA;CTEE15;16;1296,56715900;20745,07;4,7000;Cetip Trader;17:22:16;07/03/2022;#84297198
CRA;ECOAGROSEC;CRA0190020E;209;721,19567700;150729,90;,0000;Cetip Trader;17:22:15;07/03/2022;#84297183
DEB;CIAPAULISTA;CTEE15;20;1296,56715900;25931,34;4,7000;Cetip Trader;17:22:15;07/03/2022;#84297190
CRA;ECOAGROSEC;CRA0190020E;21;721,19567700;15145,11;,0000;Cetip Trader;17:22:15;07/03/2022;#84297191
DEB;CIAPAULISTA;CTEE15;5;1296,56715900;6482,84;4,7000;Cetip Trader;17:22:15;07/03/2022;#84297184
CRA;ECOAGROSEC;CRA0190020E;9;721,19567700;6490,76;,0000;Cetip Trader;17:22:15;07/03/2022;#84297185
DEB;CIAPAULISTA;CTEE15;19;1296,56715900;24634,78;4,7000;Cetip Trader;17:22:15;07/03/2022;#84297192
DEB;CIAPAULISTA;CTEE15;7;1296,56715900;9075,97;4,7000;Cetip Trader;17:22:15;07/03/2022;#84297196
DEB;CIAPAULISTA;CTEE15;6;1296,56715900;7779,40;4,7000;Cetip Trader;17:22:15;07/03/2022;#84297194
CRA;ECOAGROSEC;CRA0190020E;42;721,19567700;30290,22;,0000;Cetip Trader;17:22:15;07/03/2022;#84297195
DEB;CIAPAULISTA;CTEE15;20;1296,56715900;25931,34;4,7000;Cetip Trader;17:22:15;07/03/2022;#84297182
CRA;ECOAGROSEC;CRA0190020E;28;721,19567700;20193,48;,0000;Cetip Trader;17:22:15;07/03/2022;#84297193
DEB;CONCECOVIAS;ECOV22;1;1745,20361000;1745,20;4,5500;Cetip Trader;17:22:14;07/03/2022;#84297169
DEB;CIAPAULISTA;CTEE15;10;1296,56715900;12965,67;4,7000;Cetip Trader;17:22:14;07/03/2022;#84297168
CRA;ECOAGROSEC;CRA0190020E;35;721,19567700;25241,85;,0000;Cetip Trader;17:22:14;07/03/2022;#84297173
DEB;CONCECOVIAS;ECOV22;1;1745,20361000;1745,20;4,5500;Cetip Trader;17:22:14;07/03/2022;#84297172
CRA;ECOAGROSEC;CRA0190020E;35;721,19567700;25241,85;,0000;Cetip Trader;17:22:14;07/03/2022;#84297175
DEB;CIAPAULISTA;CTEE15;4;1296,56715900;5186,27;4,7000;Cetip Trader;17:22:14;07/03/2022;#84297174
CRA;ECOAGROSEC;CRA0190020E;6;721,19567700;4327,17;,0000;Cetip Trader;17:22:14;07/03/2022;#84297167
DEB;CONCECOVIAS;ECOV22;1;1745,20361000;1745,20;4,5500;Cetip Trader;17:22:14;07/03/2022;#84297166
DEB;CONCECOVIAS;ECOV22;1;1745,20361000;1745,20;4,5500;Cetip Trader;17:22:14;07/03/2022;#84297176
CRA;ECOAGROSEC;CRA0190020E;6;721,19567700;4327,17;,0000;Cetip Trader;17:22:14;07/03/2022;#84297179
DEB;CIAPAULISTA;CTEE15;1;1296,56715900;1296,57;4,7000;Cetip Trader;17:22:14;07/03/2022;#84297178
CRA;ECOAGROSEC;CRA0190020E;34;721,19567700;24520,65;,0000;Cetip Trader;17:22:14;07/03/2022;#84297181
DEB;CIAPAULISTA;CTEE15;23;1296,56715900;29821,04;4,7000;Cetip Trader;17:22:14;07/03/2022;#84297180
