Data/Hora da ultima atualizacao: 04/03/2022 20:29:08
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
DEB;VALE;CVRDA6;326;56,28000000;18347,28;,0000;Cetip Trader;19:04:23;04/03/2022;#84226351
DEB;VALE;CVRDA6;888;56,28000000;49976,64;,0000;Cetip Trader;19:04:23;04/03/2022;#84226350
DEB;VALE;CVRDA6;355;56,28000000;19979,40;,0000;Cetip Trader;19:04:22;04/03/2022;#84226346
DEB;VALE;CVRDA6;267;56,28000000;15026,76;,0000;Cetip Trader;19:04:22;04/03/2022;#84226344
DEB;VALE;CVRDA6;89;56,28000000;5008,92;,0000;Cetip Trader;19:04:22;04/03/2022;#84226345
CRA;ECOAGROSEC;CRA018004SC;22;518,51286800;11407,28;,0000;Cetip Trader;19:04:22;04/03/2022;#84226342
DEB;VALE;CVRDA6;1777;56,28000000;100009,56;,0000;Cetip Trader;19:04:22;04/03/2022;#84226343
CRA;ECOAGROSEC;CRA018002MH;70;511,26708600;35788,70;,0000;Cetip Trader;19:04:22;04/03/2022;#84226341
DEB;VALE;CVRDA6;290;56,28000000;16321,20;,0000;Cetip Trader;19:04:22;04/03/2022;#84226340
DEB;CSNMINERACAO;CMIN21;100;971,15210200;97115,21;6,1299;Cetip Trader;19:04:21;04/03/2022;#84226329
DEB;RUMO;RUMOA6;10;957,30690000;9573,07;6,4200;Cetip Trader;19:04:21;04/03/2022;#84226334
DEB;AEROGUARU;AGRU41;14;965,55878900;13517,82;12,5000;Cetip Trader;19:04:21;04/03/2022;#84226339
DEB;VALE;CVRDA6;5350;56,28000000;301098,00;,0000;Cetip Trader;19:04:21;04/03/2022;#84226336
CRA;ECOAGROSEC;CRA018002MH;70;513,29463000;35930,62;,0000;Cetip Trader;19:04:21;04/03/2022;#84226337
DEB;CSNMINERACAO;CMIN21;75;971,15210200;72836,41;6,1299;Cetip Trader;19:04:21;04/03/2022;#84226330
CRA;ECOAGROSEC;CRA0190020E;30;700,21741600;21006,52;,0000;Cetip Trader;19:04:21;04/03/2022;#84226335
DEB;CSNMINERACAO;CMIN21;100;971,15210200;97115,21;6,1299;Cetip Trader;19:04:21;04/03/2022;#84226331
CRA;RBSECURITIZACAO;CRA019000GS;27;983,92633500;26566,01;,0000;Cetip Trader;19:04:21;04/03/2022;#84226326
CRA;ECOAGROSEC;CRA018004SC;40;518,51286800;20740,51;,0000;Cetip Trader;19:04:21;04/03/2022;#84226338
CRI;TRUESEC;21H1078700;35;971,40386600;33999,14;,0000;Cetip Trader;19:04:21;04/03/2022;#84226327
CRA;VERTSEC;CRA0210013B;16;960,16680900;15362,67;,0000;Cetip Trader;19:04:21;04/03/2022;#84226333
DEB;AEROGUARU;AGRU41;28;965,55878900;27035,65;12,5000;Cetip Trader;19:04:21;04/03/2022;#84226332
DEB;AUTOLITORALSUL;PLSB1A;11;986,97163700;10856,69;6,9200;Cetip Trader;19:04:21;04/03/2022;#84226328
DEB;UTEGNAI;UNEG11;1;988,44271900;988,44;7,1700;Cetip Trader;19:04:20;04/03/2022;#84226324
DEB;AUTOLITORALSUL;PLSB1A;14;986,97163700;13817,60;6,9200;Cetip Trader;19:04:20;04/03/2022;#84226325
DEB;ENGIEENERGIA;EGIEA0;100;988,95119600;98895,12;6,4499;Cetip Trader;19:04:20;04/03/2022;#84226322
DEB;ENGIEENERGIA;EGIEA0;50;988,95119600;49447,56;6,4499;Cetip Trader;19:04:20;04/03/2022;#84226323
CRA;ECOAGROSEC;CRA019006SW;22;992,25397100;21829,59;,0000;Cetip Trader;19:04:19;04/03/2022;#84226321
DEB;CSNMINERACAO;CMIN11;27;995,57057600;26880,41;5,9200;Cetip Trader;19:04:19;04/03/2022;#84226314
CRA;ECOAGROSEC;CRA021002YA;8;996,65248800;7973,22;,0000;Cetip Trader;19:04:19;04/03/2022;#84226315
DEB;ENGIEENERGIA;EGIEA0;11;993,69507800;10930,65;6,4000;Cetip Trader;19:04:19;04/03/2022;#84226319
DEB;ENGIEENERGIA;EGIEA0;51;993,69507800;50678,45;6,4000;Cetip Trader;19:04:19;04/03/2022;#84226320
DEB;ENGIEENERGIA;EGIEA0;50;993,69507800;49684,75;6,4000;Cetip Trader;19:04:19;04/03/2022;#84226317
DEB;AEROGUARU;AGRU31;28;994,21267600;27837,95;12,5000;Cetip Trader;19:04:19;04/03/2022;#84226313
DEB;AEROGUARU;AGRU31;14;994,21267600;13918,98;12,5000;Cetip Trader;19:04:19;04/03/2022;#84226316
DEB;ENGIEENERGIA;EGIEA0;2;993,69507800;1987,39;6,4000;Cetip Trader;19:04:19;04/03/2022;#84226318
CRA;ECOAGROSEC;CRA021002YA;2;996,65248800;1993,30;,0000;Cetip Trader;19:04:18;04/03/2022;#84226312
DEB;ENGIEENERGIA;EGIEA0;6;998,47576400;5990,85;6,3500;Cetip Trader;19:04:18;04/03/2022;#84226306
CRA;ECOAGROSEC;CRA021002YA;25;996,65248800;24916,31;,0000;Cetip Trader;19:04:18;04/03/2022;#84226309
DEB;ENGIEENERGIA;EGIEA0;2;998,47576400;1996,95;6,3500;Cetip Trader;19:04:18;04/03/2022;#84226308
DEB;CSNMINERACAO;CMIN11;50;995,57057600;49778,53;5,9200;Cetip Trader;19:04:18;04/03/2022;#84226311
CRA;ECOAGROSEC;CRA019006SW;22;995,90734300;21909,96;,0000;Cetip Trader;19:04:18;04/03/2022;#84226310
DEB;ENGIEENERGIA;EGIEA0;1;998,47576400;998,48;6,3500;Cetip Trader;19:04:18;04/03/2022;#84226307
CRA;VERTSEC;CRA0210013B;16;1002,63960000;16042,23;,0000;Cetip Trader;19:04:17;04/03/2022;#84226300
DEB;ENGIEENERGIA;EGIEA0;5;998,47576400;4992,38;6,3500;Cetip Trader;19:04:17;04/03/2022;#84226303
DEB;ENGIEENERGIA;EGIEA0;304;998,47576400;303536,63;6,3500;Cetip Trader;19:04:17;04/03/2022;#84226302
DEB;ENGIEENERGIA;EGIEA0;6;998,47576400;5990,85;6,3500;Cetip Trader;19:04:17;04/03/2022;#84226305
DEB;ENGIEENERGIA;EGIEA0;7;998,47576400;6989,33;6,3500;Cetip Trader;19:04:17;04/03/2022;#84226304
CRI;RBSECURITIZACAO;21K0001806;3;1002,00218800;3006,01;,0000;Cetip Trader;19:04:17;04/03/2022;#84226301
CRI;TRUESEC;18K0000201;2;1004,81610400;2009,63;,0000;Cetip Trader;19:04:16;04/03/2022;#84226294
CRA;VERTSEC;CRA0210013B;16;1006,11368800;16097,82;,0000;Cetip Trader;19:04:16;04/03/2022;#84226289
CRI;RBSECURITIZACAO;21K0001806;10;1005,28087300;10052,81;,0000;Cetip Trader;19:04:16;04/03/2022;#84226291
DEB;ENGIEENERGIA;EGIEA0;10;1008,14892400;10081,49;6,2501;Cetip Trader;19:04:16;04/03/2022;#84226290
DEB;UTEGNAI;UNEG11;200;1002,92181900;200584,36;7,0000;Cetip Trader;19:04:16;04/03/2022;#84226297
CRA;RBSECURITIZACAO;CRA019000GS;27;1001,17888100;27031,83;,0000;Cetip Trader;19:04:16;04/03/2022;#84226296
DEB;SABESP;SBSPE9;243;998,53301200;242643,52;5,7201;Cetip Trader;19:04:16;04/03/2022;#84226299
CRI;RBSECURITIZACAO;21K0001806;10;1002,00218800;10020,02;,0000;Cetip Trader;19:04:16;04/03/2022;#84226298
DEB;PETROBRAS;PETR35;994;1005,18922300;999158,09;105,8700;Cetip Trader;19:04:16;04/03/2022;#84226293
DEB;SABESP;SBSPE9;50;1005,28555300;50264,28;5,6201;Cetip Trader;19:04:16;04/03/2022;#84226292
CRI;RBSECURITIZACAO;21K0001806;3;1005,28087300;3015,84;,0000;Cetip Trader;19:04:16;04/03/2022;#84226295
DEB;ENGIEENERGIA;EGIEA0;5;1008,14892400;5040,74;6,2501;Cetip Trader;19:04:15;04/03/2022;#84226288
DEB;ENGIEENERGIA;EGIEA0;35;1008,14892400;35285,21;6,2501;Cetip Trader;19:04:15;04/03/2022;#84226285
DEB;ENGIEENERGIA;EGIEA0;69;1008,14892400;69562,28;6,2501;Cetip Trader;19:04:15;04/03/2022;#84226287
DEB;ENGIEENERGIA;EGIEA0;15;1008,14892400;15122,23;6,2501;Cetip Trader;19:04:15;04/03/2022;#84226286
DEB;ENGIEENERGIA;EGIEA0;15;1008,14892400;15122,23;6,2501;Cetip Trader;19:04:14;04/03/2022;#84226284
DEB;ENGIEENERGIA;EGIEA0;77;1008,14892400;77627,47;6,2501;Cetip Trader;19:04:14;04/03/2022;#84226283
DEB;ENGIEENERGIA;EGIEA0;10;1008,14892400;10081,49;6,2501;Cetip Trader;19:04:14;04/03/2022;#84226282
DEB;ENGIEENERGIA;EGIEA0;24;1008,14892400;24195,57;6,2501;Cetip Trader;19:04:13;04/03/2022;#84226280
DEB;ENGIEENERGIA;EGIEA0;43;1008,14892400;43350,40;6,2501;Cetip Trader;19:04:13;04/03/2022;#84226279
DEB;ENGIEENERGIA;EGIEA0;30;1008,14892400;30244,47;6,2501;Cetip Trader;19:04:13;04/03/2022;#84226278
DEB;ENGIEENERGIA;EGIEA0;20;1008,14892400;20162,98;6,2501;Cetip Trader;19:04:13;04/03/2022;#84226281
DEB;ENGIEENERGIA;EGIEA0;10;1008,14892400;10081,49;6,2501;Cetip Trader;19:04:12;04/03/2022;#84226277
DEB;ENGIEENERGIA;EGIEA0;24;1008,14892400;24195,57;6,2501;Cetip Trader;19:04:12;04/03/2022;#84226276
CRI;RBSECURITIZACAO;21I0801132;30;1009,40287300;30282,09;,0000;Cetip Trader;19:04:12;04/03/2022;#84226273
DEB;UTEGNAI;UNEG11;99;1011,57681900;100146,11;6,9000;Cetip Trader;19:04:12;04/03/2022;#84226275
CRI;RBSECURITIZACAO;21G0761891;40;1010,74383700;40429,75;,0000;Cetip Trader;19:04:12;04/03/2022;#84226274
DEB;CSNMINERACAO;CMIN11;13;1013,37974000;13173,94;5,6700;Cetip Trader;19:04:11;04/03/2022;#84226267
DEB;CSNMINERACAO;CMIN11;48;1013,37974000;48642,23;5,6700;Cetip Trader;19:04:11;04/03/2022;#84226266
DEB;UTEGNAI;UNEG11;289;1011,57681900;292345,70;6,9000;Cetip Trader;19:04:11;04/03/2022;#84226269
DEB;CSNMINERACAO;CMIN11;150;1013,37974000;152006,96;5,6700;Cetip Trader;19:04:11;04/03/2022;#84226268
DEB;CSNMINERACAO;CMIN11;19;1013,37974000;19254,22;5,6700;Cetip Trader;19:04:11;04/03/2022;#84226271
DEB;CSNMINERACAO;CMIN11;7;1013,37974000;7093,66;5,6700;Cetip Trader;19:04:11;04/03/2022;#84226270
DEB;UTEGNAI;UNEG11;20;1011,57681900;20231,54;6,9000;Cetip Trader;19:04:11;04/03/2022;#84226272
DEB;CSNMINERACAO;CMIN11;36;1013,37974000;36481,67;5,6700;Cetip Trader;19:04:10;04/03/2022;#84226265
CRI;TRUESEC;18K0000201;2;1013,90743600;2027,81;,0000;Cetip Trader;19:04:10;04/03/2022;#84226260
DEB;UTEGNAI;UNEG11;50;1014,19351900;50709,68;6,8699;Cetip Trader;19:04:10;04/03/2022;#84226261
CRI;TRUESEC;18K0000201;376;1013,90743600;381229,20;,0000;Cetip Trader;19:04:10;04/03/2022;#84226263
DEB;CSNMINERACAO;CMIN11;33;1013,37974000;33441,53;5,6700;Cetip Trader;19:04:10;04/03/2022;#84226262
DEB;CSNMINERACAO;CMIN11;49;1013,37974000;49655,61;5,6700;Cetip Trader;19:04:10;04/03/2022;#84226264
DEB;UTEGNAI;UNEG11;80;1014,19351900;81135,48;6,8699;Cetip Trader;19:04:09;04/03/2022;#84226257
DEB;UTEGNAI;UNEG11;1;1014,19351900;1014,19;6,8699;Cetip Trader;19:04:09;04/03/2022;#84226259
DEB;UTEGNAI;UNEG11;40;1014,19351900;40567,74;6,8699;Cetip Trader;19:04:09;04/03/2022;#84226258
DEB;CSNMINERACAO;CMIN11;522;1014,82203500;529737,10;5,6500;Cetip Trader;19:04:08;04/03/2022;#84226255
DEB;AUTOLITORALSUL;PLSB1A;1;1015,48009400;1015,48;6,4100;Cetip Trader;19:04:08;04/03/2022;#84226254
DEB;UTEGNAI;UNEG11;1;1014,19351900;1014,19;6,8699;Cetip Trader;19:04:08;04/03/2022;#84226256
DEB;PARINTINSENERGIA;PTAZ11;50;1016,15101200;50807,55;6,8999;Cetip Trader;19:04:08;04/03/2022;#84226253
DEB;CSNMINERACAO;CMIN11;7;1020,61755400;7144,32;5,5700;Cetip Trader;19:04:07;04/03/2022;#84226245
CRI;RBSECURITIZACAO;21I0801132;10;1023,90073500;10239,01;,0000;Cetip Trader;19:04:07;04/03/2022;#84226244
CRI;RBSECURITIZACAO;21G0761891;11;1019,66748100;11216,34;,0000;Cetip Trader;19:04:07;04/03/2022;#84226247
DEB;COMGAS;GASP29;7;1020,37673500;7142,64;5,8684;Cetip Trader;19:04:07;04/03/2022;#84226246
DEB;CSNMINERACAO;CMIN11;17;1020,61755400;17350,50;5,5700;Cetip Trader;19:04:07;04/03/2022;#84226243
CRI;RBSECURITIZACAO;21I0801132;21;1023,90073500;21501,92;,0000;Cetip Trader;19:04:07;04/03/2022;#84226242
DEB;COMGAS;GASP29;30;1016,73307000;30501,99;5,9082;Cetip Trader;19:04:07;04/03/2022;#84226252
DEB;ENERTOCANTINS;CTNS15;197;1019,64106400;200869,29;1,1500;Cetip Trader;19:04:07;04/03/2022;#84226249
CRI;RBSECURITIZACAO;21G0761891;29;1019,66748100;29570,36;,0000;Cetip Trader;19:04:07;04/03/2022;#84226251
DEB;PETROBRAS;PETR36;148;1016,92592300;150505,04;104,9999;Cetip Trader;19:04:07;04/03/2022;#84226250
DEB;COMGAS;GASP29;20;1020,37673500;20407,53;5,8684;Cetip Trader;19:04:07;04/03/2022;#84226248
CRI;RBSECURITIZACAO;21I0801132;4;1023,90073500;4095,60;,0000;Cetip Trader;19:04:06;04/03/2022;#84226237
DEB;UTEGNAI;UNEG11;34;1022,98389000;34781,45;6,7700;Cetip Trader;19:04:06;04/03/2022;#84226236
DEB;UTEGNAI;UNEG11;30;1022,98389000;30689,52;6,7700;Cetip Trader;19:04:06;04/03/2022;#84226239
CRI;RBSECURITIZACAO;21I0801132;2;1023,90073500;2047,80;,0000;Cetip Trader;19:04:06;04/03/2022;#84226238
CRI;RBSECURITIZACAO;21I0801132;19;1023,90073500;19454,11;,0000;Cetip Trader;19:04:06;04/03/2022;#84226233
CRI;RBSECURITIZACAO;21I0801132;50;1023,90073500;51195,04;,0000;Cetip Trader;19:04:06;04/03/2022;#84226235
DEB;AEROGUARU;AGRU21;14;1024,77238300;14346,81;12,5000;Cetip Trader;19:04:06;04/03/2022;#84226234
DEB;CSNMINERACAO;CMIN11;3;1020,61755400;3061,85;5,5700;Cetip Trader;19:04:06;04/03/2022;#84226241
CRI;RBSECURITIZACAO;21I0801132;2;1023,90073500;2047,80;,0000;Cetip Trader;19:04:06;04/03/2022;#84226240
DEB;COMGAS;GASP29;9;1029,56372300;9266,07;5,7683;Cetip Trader;19:04:05;04/03/2022;#84226227
DEB;COMGAS;GASP29;12;1029,56372300;12354,76;5,7683;Cetip Trader;19:04:05;04/03/2022;#84226229
DEB;COMGAS;GASP29;20;1029,56372300;20591,27;5,7683;Cetip Trader;19:04:05;04/03/2022;#84226228
DEB;UHESIMAO;UHSM12;25;1027,77009700;25694,25;6,2000;Cetip Trader;19:04:05;04/03/2022;#84226231
DEB;COMGAS;GASP29;70;1029,56372300;72069,46;5,7683;Cetip Trader;19:04:05;04/03/2022;#84226230
DEB;AEROGUARU;AGRU21;27;1024,77238300;27668,85;12,5000;Cetip Trader;19:04:05;04/03/2022;#84226232
DEB;AUTOLITORALSUL;PLSB1A;68;1035,69722300;70427,41;6,0600;Cetip Trader;19:04:04;04/03/2022;#84226221
DEB;AUTOLITORALSUL;PLSB1A;29;1035,69722300;30035,22;6,0600;Cetip Trader;19:04:04;04/03/2022;#84226220
DEB;MOVIDAPART;MOVI13;5;1030,89036700;5154,45;1,5000;Cetip Trader;19:04:04;04/03/2022;#84226223
DEB;MOVIDAPART;MOVI13;73;1030,89036700;75255,00;1,5000;Cetip Trader;19:04:04;04/03/2022;#84226222
DEB;NCF;NCFP14;485;1030,53674800;499810,32;,9500;Cetip Trader;19:04:04;04/03/2022;#84226225
DEB;PETROBRAS;PETR27;49;1030,87687900;50512,97;5,5801;Cetip Trader;19:04:04;04/03/2022;#84226224
DEB;COMGAS;GASP29;15;1029,56372300;15443,46;5,7683;Cetip Trader;19:04:04;04/03/2022;#84226226
DEB;USINATERMPAMPASUL;UTPS12;19;1039,95123600;19759,07;6,9600;Cetip Trader;19:04:03;04/03/2022;#84226213
DEB;USINATERMPAMPASUL;UTPS12;10;1039,95123600;10399,51;6,9600;Cetip Trader;19:04:03;04/03/2022;#84226212
DEB;USINATERMPAMPASUL;UTPS12;50;1039,95123600;51997,56;6,9600;Cetip Trader;19:04:03;04/03/2022;#84226215
CRA;RBSECURITIZACAO;CRA020003KB;1;1037,11073100;1037,11;,0000;Cetip Trader;19:04:03;04/03/2022;#84226214
DEB;HOLDINGARAGUAIA;HARG11;68;1036,77628200;70500,79;6,9699;Cetip Trader;19:04:03;04/03/2022;#84226217
CRA;RBSECURITIZACAO;CRA020003KB;1;1037,11073100;1037,11;,0000;Cetip Trader;19:04:03;04/03/2022;#84226216
DEB;AUTOLITORALSUL;PLSB1A;9;1035,69722300;9321,28;6,0600;Cetip Trader;19:04:03;04/03/2022;#84226219
DEB;UHESIMAO;UHSM12;34;1036,61375300;35244,87;6,1000;Cetip Trader;19:04:03;04/03/2022;#84226218
CRI;VIRGOSEC;21I0278118;12;1044,53884300;12534,47;,0000;Cetip Trader;19:04:02;04/03/2022;#84226205
CRA;ECOAGROSEC;CRA021004NV;80;1044,28034000;83542,43;,0000;Cetip Trader;19:04:02;04/03/2022;#84226204
CRA;VERTSEC;CRA0210013B;48;1043,18147600;50072,71;,0000;Cetip Trader;19:04:02;04/03/2022;#84226207
DEB;USINATERMPAMPASUL;UTPS22;110;1044,80555300;114928,61;7,1601;Cetip Trader;19:04:02;04/03/2022;#84226206
CRA;VERTSEC;CRA0210013B;48;1043,18147600;50072,71;,0000;Cetip Trader;19:04:02;04/03/2022;#84226203
DEB;USINATERMPAMPASUL;UTPS22;43;1044,80555300;44926,64;7,1601;Cetip Trader;19:04:02;04/03/2022;#84226202
CRA;VERTSEC;CRA0210013B;7;1043,18147600;7302,27;,0000;Cetip Trader;19:04:02;04/03/2022;#84226209
CRA;VERTSEC;CRA0210013B;16;1043,18147600;16690,90;,0000;Cetip Trader;19:04:02;04/03/2022;#84226211
DEB;HOLDINGARAGUAIA;HARG11;49;1040,30302800;50974,85;6,9200;Cetip Trader;19:04:02;04/03/2022;#84226210
DEB;PARANAGUA;PASN12;144;1041,93706900;150038,94;6,2215;Cetip Trader;19:04:02;04/03/2022;#84226208
DEB;PETROBRAS;PETR27;2;1045,03956600;2090,08;5,4301;Cetip Trader;19:04:01;04/03/2022;#84226199
DEB;PETROBRAS;PETR27;9;1045,03956600;9405,36;5,4301;Cetip Trader;19:04:01;04/03/2022;#84226198
DEB;USINATERMPAMPASUL;UTPS22;14;1044,80555300;14627,28;7,1601;Cetip Trader;19:04:01;04/03/2022;#84226201
DEB;USINATERMPAMPASUL;UTPS22;55;1044,80555300;57464,31;7,1601;Cetip Trader;19:04:01;04/03/2022;#84226200
DEB;CONTOUR;CGBP13;238;1047,31203100;249260,26;1,7200;Cetip Trader;19:04:00;04/03/2022;#84226189
CRI;VIRGOSEC;21I0278118;19;1051,79594100;19984,12;,0000;Cetip Trader;19:04:00;04/03/2022;#84226188
CRI;VIRGOSEC;21I0278118;1;1051,79594100;1051,80;,0000;Cetip Trader;19:04:00;04/03/2022;#84226191
DEB;LOCAMERICA;LCAMD1;3;1047,16459600;3141,49;7,0100;Cetip Trader;19:04:00;04/03/2022;#84226190
DEB;PETROBRAS;PETR27;96;1045,03956600;100323,80;5,4301;Cetip Trader;19:04:00;04/03/2022;#84226197
DEB;LOCAMERICA;LCAMD1;6;1047,16459600;6282,99;7,0100;Cetip Trader;19:04:00;04/03/2022;#84226196
DEB;LOCAMERICA;LCAMD1;20;1047,16459600;20943,29;7,0100;Cetip Trader;19:04:00;04/03/2022;#84226192
CRA;ECOAGROSEC;CRA021004NV;80;1045,83340300;83666,67;,0000;Cetip Trader;19:04:00;04/03/2022;#84226195
CRI;TRUESEC;21D0694886;97;1046,80800500;101540,38;,0000;Cetip Trader;19:04:00;04/03/2022;#84226194
DEB;LOCAMERICA;LCAMD1;50;1047,16459600;52358,23;7,0100;Cetip Trader;19:04:00;04/03/2022;#84226193
DEB;USINATERMPAMPASUL;UTPS12;2;1048,42280500;2096,85;6,7100;Cetip Trader;19:03:59;04/03/2022;#84226178
DEB;LOCAMERICA;LCAMD1;191;1047,79621500;200129,08;7,0000;Cetip Trader;19:03:59;04/03/2022;#84226184
CRI;VIRGOSEC;21I0278118;4;1051,79594100;4207,18;,0000;Cetip Trader;19:03:59;04/03/2022;#84226179
CRI;VIRGOSEC;21I0278118;1;1051,79594100;1051,80;,0000;Cetip Trader;19:03:59;04/03/2022;#84226185
DEB;HOLDINGARAGUAIA;HARG11;6;1047,41022100;6284,46;6,8201;Cetip Trader;19:03:59;04/03/2022;#84226187
CRI;VIRGOSEC;21I0278118;68;1051,79594100;71522,12;,0000;Cetip Trader;19:03:59;04/03/2022;#84226183
DEB;ENERGISAMS;ESULA6;605;1048,23463900;634181,96;6,2000;Cetip Trader;19:03:59;04/03/2022;#84226180
CRI;VIRGOSEC;21I0278118;48;1051,79594100;50486,21;,0000;Cetip Trader;19:03:59;04/03/2022;#84226186
CRI;VIRGOSEC;21I0278118;10;1051,79594100;10517,96;,0000;Cetip Trader;19:03:59;04/03/2022;#84226181
DEB;PETROBRAS;PETR27;505;1047,90226400;529190,64;5,4000;Cetip Trader;19:03:59;04/03/2022;#84226182
CRI;VIRGOSEC;21I0278118;14;1051,79594100;14725,14;,0000;Cetip Trader;19:03:58;04/03/2022;#84226167
DEB;USINATERMPAMPASUL;UTPS12;7;1050,13017700;7350,91;6,6600;Cetip Trader;19:03:58;04/03/2022;#84226176
CRI;VIRGOSEC;21I0278118;11;1051,79594100;11569,76;,0000;Cetip Trader;19:03:58;04/03/2022;#84226177
DEB;ENERGISAMS;ESULA6;33;1051,53750600;34700,74;6,1502;Cetip Trader;19:03:58;04/03/2022;#84226170
CRI;VIRGOSEC;21I0278118;24;1051,79594100;25243,10;,0000;Cetip Trader;19:03:58;04/03/2022;#84226171
DEB;ENERGISAMS;ESULA6;96;1051,53750600;100947,60;6,1502;Cetip Trader;19:03:58;04/03/2022;#84226168
CRI;VIRGOSEC;21I0278118;98;1051,79594100;103076,00;,0000;Cetip Trader;19:03:58;04/03/2022;#84226169
DEB;EQUATORIALTRANSMI;EQUA11;50;1050,43220000;52521,61;5,9101;Cetip Trader;19:03:58;04/03/2022;#84226174
CRI;VIRGOSEC;21I0278118;5;1051,79594100;5258,98;,0000;Cetip Trader;19:03:58;04/03/2022;#84226175
DEB;ENERGISAMS;ESULA6;48;1051,53750600;50473,80;6,1502;Cetip Trader;19:03:58;04/03/2022;#84226172
CRA;PLANETASECURIT;CRA021002SP;40;1050,40204500;42016,08;,0000;Cetip Trader;19:03:58;04/03/2022;#84226173
DEB;ENERGISAMS;ESULA6;72;1051,53750600;75710,70;6,1502;Cetip Trader;19:03:58;04/03/2022;#84226166
DEB;LOCAMERICA;LCAMD1;145;1053,05906600;152693,56;6,9301;Cetip Trader;19:03:58;04/03/2022;#84226165
DEB;LOCAMERICA;LCAMD1;190;1053,50411700;200165,78;6,9101;Cetip Trader;19:03:57;04/03/2022;#84226160
CRI;VIRGOSEC;21I0278118;4;1053,08384100;4212,34;,0000;Cetip Trader;19:03:57;04/03/2022;#84226161
DEB;LOCAMERICA;LCAMD1;9;1053,50411700;9481,54;6,9101;Cetip Trader;19:03:57;04/03/2022;#84226162
CRI;VIRGOSEC;21I0278118;237;1053,08384100;249580,87;,0000;Cetip Trader;19:03:57;04/03/2022;#84226164
DEB;AERIS;AERI11;48;1051,85367300;50488,98;1,3999;Cetip Trader;19:03:57;04/03/2022;#84226163
DEB;ENERGISAMT;ENMTA4;95;1054,85425700;100211,15;6,0999;Cetip Trader;19:03:57;04/03/2022;#84226157
DEB;ENERGISAMT;ENMTA4;19;1054,85425700;20042,23;6,0999;Cetip Trader;19:03:57;04/03/2022;#84226154
DEB;PETROBRAS;PETR27;1;1054,62141400;1054,62;5,3300;Cetip Trader;19:03:57;04/03/2022;#84226153
DEB;LOCAMERICA;LCAMD1;17;1053,50411700;17909,57;6,9101;Cetip Trader;19:03:57;04/03/2022;#84226158
DEB;LOCAMERICA;LCAMD1;132;1053,50411700;139062,54;6,9101;Cetip Trader;19:03:57;04/03/2022;#84226159
DEB;PETROBRAS;PETR27;9;1054,62141400;9491,59;5,3300;Cetip Trader;19:03:57;04/03/2022;#84226156
CRA;PLANETASECURIT;CRA021002SP;40;1053,69858000;42147,94;,0000;Cetip Trader;19:03:57;04/03/2022;#84226155
DEB;ENERGISAMT;ENMTA4;48;1054,85425700;50633,00;6,0999;Cetip Trader;19:03:56;04/03/2022;#84226152
DEB;ENERGISAMT;ENMTA4;12;1054,85425700;12658,25;6,0999;Cetip Trader;19:03:56;04/03/2022;#84226147
