Data/Hora da ultima atualizacao: 22/02/2022 20:29:10
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
DEB;ANEMUSWIND;ANEM11;36;1132,27634600;40761,95;7,0000;Cetip Trader;18:55:50;22/02/2022;#83904945
DEB;ANEMUSWIND;ANEM11;20;1132,27634600;22645,53;7,0000;Cetip Trader;18:55:50;22/02/2022;#83904946
DEB;ANEMUSWIND;ANEM11;35;1132,27634600;39629,67;7,0000;Cetip Trader;18:55:49;22/02/2022;#83904941
DEB;ANEMUSWIND;ANEM11;8;1132,27634600;9058,21;7,0000;Cetip Trader;18:55:49;22/02/2022;#83904942
DEB;ANEMUSWIND;ANEM11;45;1132,27634600;50952,44;7,0000;Cetip Trader;18:55:49;22/02/2022;#83904943
DEB;ANEMUSWIND;ANEM11;45;1132,27634600;50952,44;7,0000;Cetip Trader;18:55:48;22/02/2022;#83904937
DEB;ANEMUSWIND;ANEM11;22;1132,27634600;24910,08;7,0000;Cetip Trader;18:55:48;22/02/2022;#83904938
DEB;ANEMUSWIND;ANEM11;18;1132,27634600;20380,97;7,0000;Cetip Trader;18:55:48;22/02/2022;#83904939
DEB;ANEMUSWIND;ANEM11;67;1132,27634600;75862,52;7,0000;Cetip Trader;18:55:48;22/02/2022;#83904940
DEB;ANEMUSWIND;ANEM11;19;1132,27634600;21513,25;7,0000;Cetip Trader;18:55:47;22/02/2022;#83904933
DEB;ANEMUSWIND;ANEM11;45;1132,27634600;50952,44;7,0000;Cetip Trader;18:55:47;22/02/2022;#83904934
DEB;ANEMUSWIND;ANEM11;9;1132,27634600;10190,49;7,0000;Cetip Trader;18:55:47;22/02/2022;#83904935
DEB;ANEMUSWIND;ANEM11;45;1132,27634600;50952,44;7,0000;Cetip Trader;18:55:47;22/02/2022;#83904936
DEB;ANEMUSWIND;ANEM11;66;1132,27634600;74730,24;7,0000;Cetip Trader;18:55:46;22/02/2022;#83904932
DEB;ANEMUSWIND;ANEM11;11;1132,27634600;12455,04;7,0000;Cetip Trader;18:55:46;22/02/2022;#83904930
DEB;ANEMUSWIND;ANEM11;9;1132,27634600;10190,49;7,0000;Cetip Trader;18:55:46;22/02/2022;#83904931
DEB;ANEMUSWIND;ANEM11;45;1132,27634600;50952,44;7,0000;Cetip Trader;18:55:45;22/02/2022;#83904927
DEB;ANEMUSWIND;ANEM11;44;1132,27634600;49820,16;7,0000;Cetip Trader;18:55:45;22/02/2022;#83904928
DEB;ANEMUSWIND;ANEM11;88;1132,27634600;99640,32;7,0000;Cetip Trader;18:55:45;22/02/2022;#83904929
DEB;ANEMUSWIND;ANEM11;17;1132,27634600;19248,70;7,0000;Cetip Trader;18:55:44;22/02/2022;#83904924
DEB;ANEMUSWIND;ANEM11;28;1132,27634600;31703,74;7,0000;Cetip Trader;18:55:44;22/02/2022;#83904925
DEB;ANEMUSWIND;ANEM11;22;1132,27634600;24910,08;7,0000;Cetip Trader;18:55:44;22/02/2022;#83904926
DEB;ANEMUSWIND;ANEM11;66;1132,27634600;74730,24;7,0000;Cetip Trader;18:55:44;22/02/2022;#83904923
DEB;ANEMUSWIND;ANEM11;8;1132,27634600;9058,21;7,0000;Cetip Trader;18:55:43;22/02/2022;#83904919
CRA;ECOAGROSEC;CRA021002HJ;447;1078,58735000;482128,55;,0000;Cetip Trader;18:55:43;22/02/2022;#83904920
DEB;ANEMUSWIND;ANEM11;17;1132,27634600;19248,70;7,0000;Cetip Trader;18:55:43;22/02/2022;#83904921
DEB;ANEMUSWIND;ANEM11;46;1132,27634600;52084,71;7,0000;Cetip Trader;18:55:43;22/02/2022;#83904922
DEB;ANEMUSWIND;ANEM11;11;1132,27634600;12455,04;7,0000;Cetip Trader;18:55:42;22/02/2022;#83904915
DEB;ANEMUSWIND;ANEM11;1;1132,27634600;1132,28;7,0000;Cetip Trader;18:55:42;22/02/2022;#83904916
DEB;ANEMUSWIND;ANEM11;177;1132,27634600;200412,91;7,0000;Cetip Trader;18:55:42;22/02/2022;#83904918
DEB;ANEMUSWIND;ANEM11;22;1132,27634600;24910,08;7,0000;Cetip Trader;18:55:42;22/02/2022;#83904917
DEB;USINATERMPAMPASUL;UTPS22;11;1056,10382700;11617,14;6,9501;Cetip Trader;18:55:41;22/02/2022;#83904909
CRA;ECOAGROSEC;CRA020001E3;10;1151,86217400;11518,62;,0000;Cetip Trader;18:55:41;22/02/2022;#83904910
CRI;TRUESEC;21H1078700;9;973,00508600;8757,05;,0000;Cetip Trader;18:55:41;22/02/2022;#83904911
DEB;LIGHT;LIGHB0;9;1126,47572500;10138,28;5,8700;Cetip Trader;18:55:41;22/02/2022;#83904912
DEB;USINATERMPAMPASUL;UTPS12;5;1043,74149400;5218,71;6,7000;Cetip Trader;18:55:41;22/02/2022;#83904913
DEB;ANEMUSWIND;ANEM11;2;1132,27634600;2264,55;7,0000;Cetip Trader;18:55:41;22/02/2022;#83904914
DEB;NEOENERGIA;NEOE26;24;1099,37165500;26384,92;6,2700;Cetip Trader;18:55:41;22/02/2022;#83904908
DEB;ANEMUSWIND;ANEM11;18;1132,27634600;20380,97;7,0000;Cetip Trader;18:55:40;22/02/2022;#83904898
CRA;VERTSEC;CRA01800590;4;1012,69561500;4050,78;,0000;Cetip Trader;18:55:40;22/02/2022;#83904899
DEB;AUTOPISTAREGIS;APRB18;175;1142,14120900;199874,71;6,1800;Cetip Trader;18:55:40;22/02/2022;#83904900
CRA;BRAZILIANSECURITIES;CRA0150000M;29;159418,80749400;4623145,42;,0000;Cetip Trader;18:55:40;22/02/2022;#83904901
DEB;UHESIMAO;UHSM12;24;1026,48030400;24635,53;6,1601;Cetip Trader;18:55:40;22/02/2022;#83904902
CRA;ECOAGROSEC;CRA020003PY;42;1091,14474300;45828,08;,0000;Cetip Trader;18:55:40;22/02/2022;#83904903
DEB;CEMIGSA;CMGD27;44;1121,03816700;49325,68;5,9300;Cetip Trader;18:55:40;22/02/2022;#83904904
DEB;BRKAMBPART;BRKP28;6;1053,08419900;6318,51;6,9901;Cetip Trader;18:55:40;22/02/2022;#83904905
CRA;BRAZILIANSECURITIES;CRA0150000M;29;159418,80749400;4623145,42;,0000;Cetip Trader;18:55:40;22/02/2022;#83904906
DEB;BRKAMBPART;BRKP28;21;1053,08419900;22114,77;6,9901;Cetip Trader;18:55:40;22/02/2022;#83904907
DEB;ANEMUSWIND;ANEM11;9;1132,27634600;10190,49;7,0000;Cetip Trader;18:55:39;22/02/2022;#83904891
CRA;VERTSEC;CRA01800590;49;1012,69561500;49622,09;,0000;Cetip Trader;18:55:39;22/02/2022;#83904892
CRA;VERTSEC;CRA01800590;49;1012,69561500;49622,09;,0000;Cetip Trader;18:55:39;22/02/2022;#83904893
CRA;VERTSEC;CRA01800590;49;1012,69561500;49622,09;,0000;Cetip Trader;18:55:39;22/02/2022;#83904895
DEB;ANEMUSWIND;ANEM11;4;1132,27634600;4529,11;7,0000;Cetip Trader;18:55:39;22/02/2022;#83904896
DEB;ANEMUSWIND;ANEM11;11;1132,27634600;12455,04;7,0000;Cetip Trader;18:55:39;22/02/2022;#83904897
DEB;ANEMUSWIND;ANEM11;6;1132,27634600;6793,66;7,0000;Cetip Trader;18:55:39;22/02/2022;#83904894
DEB;AUTOLITORALSUL;PLSB1A;12;996,02193700;11952,26;6,6700;Cetip Trader;18:55:38;22/02/2022;#83904880
DEB;AUTOLITORALSUL;PLSB1A;16;996,02193700;15936,35;6,6700;Cetip Trader;18:55:38;22/02/2022;#83904881
CRI;RBSECURITIZACAO;21G0065100;3;953,69579500;2861,09;,0000;Cetip Trader;18:55:38;22/02/2022;#83904882
CRA;TRUESEC;CRA019005Q0;4;889,07590500;3556,30;,0000;Cetip Trader;18:55:38;22/02/2022;#83904883
CRA;VIRGOSEC;CRA021000GU;1;1008,34465600;1008,34;,0000;Cetip Trader;18:55:38;22/02/2022;#83904884
DEB;ECORODOVIASCS;ERDV26;3;511,07444100;1533,22;116,0000;Cetip Trader;18:55:38;22/02/2022;#83904885
DEB;AUTOLITORALSUL;PLSB1A;1;996,02193700;996,02;6,6700;Cetip Trader;18:55:38;22/02/2022;#83904887
CRA;VERTSEC;CRA01800590;2;1012,69561500;2025,39;,0000;Cetip Trader;18:55:38;22/02/2022;#83904888
DEB;ANEMUSWIND;ANEM11;45;1132,27634600;50952,44;7,0000;Cetip Trader;18:55:38;22/02/2022;#83904889
CRA;VERTSEC;CRA01800590;77;1012,69561500;77977,56;,0000;Cetip Trader;18:55:38;22/02/2022;#83904890
CRA;ECOAGROSEC;CRA019006HS;2;1124,32042500;2248,64;,0000;Cetip Trader;18:55:38;22/02/2022;#83904886
DEB;MORRINHOSENER;CXER12;10;1095,91772200;10959,18;5,2000;Cetip Trader;18:55:37;22/02/2022;#83904866
DEB;CONCECOVIAS;ECOV22;6;1732,00995500;10392,06;4,8001;Cetip Trader;18:55:37;22/02/2022;#83904867
DEB;CONCECOVIAS;ECOV22;29;1728,27851300;50120,08;5,0100;Cetip Trader;18:55:37;22/02/2022;#83904868
DEB;RODOVIAMS306;CNRD11;96;1026,76837700;98569,76;7,2500;Cetip Trader;18:55:37;22/02/2022;#83904869
DEB;BELOMONTE;BLMN12;107;1308,25110100;139982,87;6,4201;Cetip Trader;18:55:37;22/02/2022;#83904870
CRI;TRUESEC;21H1078699;50;983,43795100;49171,90;,0000;Cetip Trader;18:55:37;22/02/2022;#83904871
DEB;TEREOSACUCAR;TAEB15;25;1068,20586800;26705,15;6,4900;Cetip Trader;18:55:37;22/02/2022;#83904872
DEB;ECHOENERGIAPART;ECHP11;20;1192,52959900;23850,59;6,5900;Cetip Trader;18:55:37;22/02/2022;#83904874
CRI;VERTSEC;19H0000001;17;805,06977600;13686,19;,0000;Cetip Trader;18:55:37;22/02/2022;#83904875
DEB;TEREOSACUCAR;TAEB15;21;1068,20586800;22432,32;6,4900;Cetip Trader;18:55:37;22/02/2022;#83904876
DEB;VALE;CVRDA6;212;50,70000000;10748,40;,0000;Cetip Trader;18:55:37;22/02/2022;#83904877
DEB;LIGHT;LIGHA9;17;1194,56994100;20307,69;5,8700;Cetip Trader;18:55:37;22/02/2022;#83904878
CRI;RBSECURITIZACAO;15I0011480;16;722,44551300;11559,13;,0000;Cetip Trader;18:55:37;22/02/2022;#83904879
CRA;RBSECURITIZACAO;CRA020003KB;23;1018,99185500;23436,81;,0000;Cetip Trader;18:55:37;22/02/2022;#83904873
DEB;AUTOPISTAREGIS;APRB18;262;1147,40971600;300621,35;6,1000;Cetip Trader;18:55:36;22/02/2022;#83904857
CRA;ECOAGROSEC;CRA021002YA;190;999,46056700;189897,51;,0000;Cetip Trader;18:55:36;22/02/2022;#83904858
CRA;OCTANTESEC;CRA020002H0;272;1064,37109000;289508,94;,0000;Cetip Trader;18:55:36;22/02/2022;#83904859
CRA;VIRGOSEC;CRA01900614;145;1124,79961400;163095,94;,0000;Cetip Trader;18:55:36;22/02/2022;#83904860
DEB;AUTOPISTAREGIS;APRB18;10;1154,04174300;11540,42;6,0000;Cetip Trader;18:55:36;22/02/2022;#83904861
CRA;ECOAGROSEC;CRA021002YA;9;999,46056700;8995,15;,0000;Cetip Trader;18:55:36;22/02/2022;#83904862
DEB;MORRINHOSENER;CXER12;184;1089,40781400;200451,04;5,4000;Cetip Trader;18:55:36;22/02/2022;#83904864
DEB;CONCECOVIAS;ECOV22;12;1728,45574900;20741,47;5,0000;Cetip Trader;18:55:36;22/02/2022;#83904865
DEB;RODOVIAMS306;CNRD11;20;1032,35642200;20647,13;7,1700;Cetip Trader;18:55:36;22/02/2022;#83904863
CRA;RBSECURITIZACAO;CRA017008SR;2;981,78221200;1963,56;,0000;Cetip Trader;18:55:35;22/02/2022;#83904852
DEB;TCPTERMINAL;TCPA31;10;951,36137300;9513,61;4,7600;Cetip Trader;18:55:35;22/02/2022;#83904853
DEB;ROTABANDEIRAS;CBAN12;25;1218,75110600;30468,78;6,0000;Cetip Trader;18:55:35;22/02/2022;#83904854
DEB;ROTABANDEIRAS;CBAN12;58;1225,48106300;71077,90;5,9200;Cetip Trader;18:55:35;22/02/2022;#83904855
DEB;JANAUBAENERGIA;JTEE12;50;1179,81399900;58990,70;5,8100;Cetip Trader;18:55:35;22/02/2022;#83904856
DEB;TRANSALIANCA;TAEE17;10;1019,76504400;10197,65;6,8700;Cetip Trader;18:55:35;22/02/2022;#83904851
DEB;IBIAPABA;IBPB11;27;1100,28702000;29707,75;6,4000;Cetip Trader;18:55:34;22/02/2022;#83904845
DEB;GASMIG;CGMG18;10;1134,30662900;11343,07;5,6000;Cetip Trader;18:55:34;22/02/2022;#83904846
DEB;ECHOENERGIAPART;ECHP11;16;1236,11713400;19777,87;5,7800;Cetip Trader;18:55:34;22/02/2022;#83904847
CRI;RBSECURITIZACAO;18C0682649;51;1016,07354800;51819,75;,0000;Cetip Trader;18:55:34;22/02/2022;#83904848
CRA;VIRGOSEC;CRA021002SU;24;1023,14541300;24555,49;,0000;Cetip Trader;18:55:34;22/02/2022;#83904849
DEB;FURNAS;FURN21;23;1098,31105300;25261,15;5,3300;Cetip Trader;18:55:34;22/02/2022;#83904850
DEB;RODOVIAMS306;CNRD11;4;1107,54980500;4430,20;6,1501;Cetip Trader;18:55:33;22/02/2022;#83904838
DEB;AESBRALOPE;TIET19;35;1021,71164500;35759,91;1,5000;Cetip Trader;18:55:33;22/02/2022;#83904839
CRI;VIRGOSEC;21C0601989;92;1030,73766600;94827,87;,0000;Cetip Trader;18:55:33;22/02/2022;#83904840
CRI;RBSECURITIZACAO;17I0000201;52;987,97724600;51374,82;,0000;Cetip Trader;18:55:33;22/02/2022;#83904842
DEB;METRORIO;MTRJ19;102;1119,64457200;114203,75;8,2799;Cetip Trader;18:55:33;22/02/2022;#83904843
DEB;IBIAPABA;IBPB11;4;1117,17743200;4468,71;6,1999;Cetip Trader;18:55:33;22/02/2022;#83904844
CRA;TRUESEC;CRA0200020B;65;1103,90094400;71753,56;,0000;Cetip Trader;18:55:33;22/02/2022;#83904841
DEB;PARINTINSENERGIA;PTAZ11;472;1059,99697300;500318,57;6,4000;Cetip Trader;18:55:32;22/02/2022;#83904834
DEB;APOLLO;APOL11;470;1064,62530000;500373,89;6,2900;Cetip Trader;18:55:32;22/02/2022;#83904835
DEB;APOLLO;APOL11;6;1061,66355000;6369,98;6,3399;Cetip Trader;18:55:32;22/02/2022;#83904836
DEB;EQUATORIALTRANSMI;EQUA11;18;1062,76626300;19129,79;5,6500;Cetip Trader;18:55:32;22/02/2022;#83904837
CRA;VERTSEC;CRA01800590;11;1012,69561500;11139,65;,0000;Cetip Trader;18:55:32;22/02/2022;#83904833
DEB;AURAALMAS;AALM11;21;1058,44791500;22227,41;2,5001;Cetip Trader;18:55:31;22/02/2022;#83904823
CRA;TRUESEC;CRA021002N3;53;1059,51877800;56154,50;,0000;Cetip Trader;18:55:31;22/02/2022;#83904824
DEB;ANEMUSWIND;ANEM11;5;1131,41531000;5657,08;7,0000;Cetip Trader;18:55:31;22/02/2022;#83904825
DEB;AURAALMAS;AALM11;24;1058,44791500;25402,75;2,5001;Cetip Trader;18:55:31;22/02/2022;#83904826
DEB;CCR;CCROA5;1;1008,00007300;1008,00;5,5500;Cetip Trader;18:55:31;22/02/2022;#83904827
DEB;APOLLO;APOL11;24;1082,64826600;25983,56;5,9900;Cetip Trader;18:55:31;22/02/2022;#83904828
CRA;VERTSEC;CRA01800590;22;1012,69561500;22279,30;,0000;Cetip Trader;18:55:31;22/02/2022;#83904829
CRA;VERTSEC;CRA021000MF;136;1099,32113400;149507,67;,0000;Cetip Trader;18:55:31;22/02/2022;#83904830
CRA;ECOAGROSEC;CRA0210012Y;20;1016,34460200;20326,89;,0000;Cetip Trader;18:55:31;22/02/2022;#83904831
CRA;TRUESEC;CRA019005Q0;22;889,07590500;19559,67;,0000;Cetip Trader;18:55:31;22/02/2022;#83904832
DEB;COPASA;CSMGA2;16;1264,74839900;20235,97;4,9999;Cetip Trader;18:55:30;22/02/2022;#83904814
DEB;ENEVA;ENEV32;43;1185,04237300;50956,82;5,3000;Cetip Trader;18:55:30;22/02/2022;#83904815
DEB;CONCECOVIAS;ECOV22;58;1735,58240400;100663,78;4,5999;Cetip Trader;18:55:30;22/02/2022;#83904816
DEB;COPASA;CSMGA2;10;1264,74839900;12647,48;4,9999;Cetip Trader;18:55:30;22/02/2022;#83904817
DEB;CIAPAULISTA;CTEE29;471;1060,44163800;499468,01;5,8301;Cetip Trader;18:55:30;22/02/2022;#83904819
DEB;STOANTONIOENER;STEN23;1;15735,95388500;15735,95;,0000;Cetip Trader;18:55:30;22/02/2022;#83904820
CRA;TRUESEC;CRA021002N3;53;1047,72209500;55529,27;,0000;Cetip Trader;18:55:30;22/02/2022;#83904821
DEB;ANEMUSWIND;ANEM11;439;1139,20595200;500111,41;6,9000;Cetip Trader;18:55:30;22/02/2022;#83904822
DEB;MORRINHOSENER;CXER12;30;1099,85394400;32995,62;5,0800;Cetip Trader;18:55:30;22/02/2022;#83904818
DEB;CUTIA;CUTI11;10;1064,61483000;10646,15;5,6000;Cetip Trader;18:55:29;22/02/2022;#83904809
DEB;PIRAPORAII;PRPO12;10;1065,61450600;10656,15;5,9000;Cetip Trader;18:55:29;22/02/2022;#83904810
DEB;ENEVA;ENEV32;2;1186,23953400;2372,48;5,2800;Cetip Trader;18:55:29;22/02/2022;#83904811
DEB;COPASA;CSMGA2;2;1261,12734200;2522,25;5,1500;Cetip Trader;18:55:29;22/02/2022;#83904813
DEB;ENEVA;ENEV32;16;1186,23953400;18979,83;5,2800;Cetip Trader;18:55:29;22/02/2022;#83904808
DEB;COPASA;CSMGA2;24;1261,12734200;30267,06;5,1500;Cetip Trader;18:55:29;22/02/2022;#83904812
DEB;AUTOPISTAREGIS;APRB18;175;1147,40971600;200796,70;6,1000;Cetip Trader;18:55:28;22/02/2022;#83904805
DEB;ROTABANDEIRAS;CBAN12;2;1225,48106300;2450,96;5,9200;Cetip Trader;18:55:28;22/02/2022;#83904806
DEB;ENEVA;ENEV32;170;1179,08023800;200443,64;5,4001;Cetip Trader;18:55:28;22/02/2022;#83904807
DEB;ANEMUSWIND;ANEM11;1;1132,19062000;1132,19;6,9900;Cetip Trader;18:55:28;22/02/2022;#83904803
DEB;AUTOPISTAREGIS;APRB18;2;1162,74117400;2325,48;5,8699;Cetip Trader;18:55:28;22/02/2022;#83904804
DEB;ANEMUSWIND;ANEM11;32;1097,36887000;35115,80;7,4500;Cetip Trader;18:55:27;22/02/2022;#83904801
DEB;ANEMUSWIND;ANEM11;22;1132,19062000;24908,19;6,9900;Cetip Trader;18:55:27;22/02/2022;#83904800
DEB;ANEMUSWIND;ANEM11;88;1132,19062000;99632,77;6,9900;Cetip Trader;18:55:27;22/02/2022;#83904802
DEB;JANAUBAENERGIA;JTEE12;43;1179,81399900;50732,00;5,8100;Cetip Trader;18:55:26;22/02/2022;#83904796
DEB;ROTABANDEIRAS;CBAN12;3;1225,48106300;3676,44;5,9200;Cetip Trader;18:55:26;22/02/2022;#83904797
DEB;ROTABANDEIRAS;CBAN12;16;1228,01766700;19648,28;5,8900;Cetip Trader;18:55:26;22/02/2022;#83904798
DEB;ANEMUSWIND;ANEM11;2;1131,41531000;2262,83;7,0000;Cetip Trader;18:55:26;22/02/2022;#83904799
DEB;ANEMUSWIND;ANEM11;30;1101,07185000;33032,16;7,4000;Cetip Trader;18:55:25;22/02/2022;#83904793
DEB;GASMIG;CGMG18;26;1134,30662900;29491,97;5,6000;Cetip Trader;18:55:25;22/02/2022;#83904794
DEB;FURNAS;FURN21;10;1089,08473700;10890,85;5,5001;Cetip Trader;18:55:25;22/02/2022;#83904795
DEB;ANEMUSWIND;ANEM11;33;1139,98962100;37619,66;6,8900;Cetip Trader;18:55:24;22/02/2022;#83904791
DEB;ANEMUSWIND;ANEM11;2;1131,41531000;2262,83;7,0000;Cetip Trader;18:55:24;22/02/2022;#83904789
DEB;ANEMUSWIND;ANEM11;4;1131,41531000;4525,66;7,0000;Cetip Trader;18:55:24;22/02/2022;#83904790
DEB;ANEMUSWIND;ANEM11;13;1131,41531000;14708,40;7,0000;Cetip Trader;18:55:24;22/02/2022;#83904792
DEB;VALE;CVRDA6;170;54,79000000;9314,30;,0000;Cetip Trader;18:55:23;22/02/2022;#83904784
DEB;EQUATORIALTRANSMI;EQUA11;2;1062,76626300;2125,53;5,6500;Cetip Trader;18:55:23;22/02/2022;#83904785
DEB;PARINTINSENERGIA;PTAZ11;50;1055,96018500;52798,01;6,4401;Cetip Trader;18:55:23;22/02/2022;#83904786
DEB;RODOVIAMS306;CNRD11;18;1107,54980500;19935,90;6,1501;Cetip Trader;18:55:23;22/02/2022;#83904787
DEB;GASMIG;CGMG18;3;1141,07760000;3423,23;5,4800;Cetip Trader;18:55:23;22/02/2022;#83904788
DEB;VALE;CVRDA6;41;54,79000000;2246,39;,0000;Cetip Trader;18:55:22;22/02/2022;#83904783
DEB;PARINTINSENERGIA;PTAZ11;67;1055,96018500;70749,33;6,4401;Cetip Trader;18:55:22;22/02/2022;#83904777
DEB;VALE;CVRDA6;217;54,79000000;11889,43;,0000;Cetip Trader;18:55:22;22/02/2022;#83904778
DEB;VALE;CVRDA6;550;54,79000000;30134,50;,0000;Cetip Trader;18:55:22;22/02/2022;#83904779
DEB;VALE;CVRDA6;381;54,79000000;20874,99;,0000;Cetip Trader;18:55:22;22/02/2022;#83904780
DEB;PARINTINSENERGIA;PTAZ11;30;1020,70145100;30621,04;6,8000;Cetip Trader;18:55:22;22/02/2022;#83904781
DEB;VALE;CVRDA6;73;54,79000000;3999,67;,0000;Cetip Trader;18:55:22;22/02/2022;#83904782
DEB;VALE;CVRDA6;1826;54,79000000;100046,54;,0000;Cetip Trader;18:55:21;22/02/2022;#83904770
DEB;APOLLO;APOL11;23;1082,64826600;24900,91;5,9900;Cetip Trader;18:55:21;22/02/2022;#83904771
DEB;VALE;CVRDA6;19;54,79000000;1041,01;,0000;Cetip Trader;18:55:21;22/02/2022;#83904772
DEB;VALE;CVRDA6;26;54,79000000;1424,54;,0000;Cetip Trader;18:55:21;22/02/2022;#83904773
DEB;PARINTINSENERGIA;PTAZ11;17;1066,09809200;18123,67;6,3400;Cetip Trader;18:55:21;22/02/2022;#83904774
DEB;VALE;CVRDA6;860;54,79000000;47119,40;,0000;Cetip Trader;18:55:21;22/02/2022;#83904775
DEB;VALE;CVRDA6;400;54,79000000;21916,00;,0000;Cetip Trader;18:55:21;22/02/2022;#83904776
DEB;VALE;CVRDA6;450;54,79000000;24655,50;,0000;Cetip Trader;18:55:20;22/02/2022;#83904768
DEB;APOLLO;APOL11;4;1082,64826600;4330,59;5,9900;Cetip Trader;18:55:20;22/02/2022;#83904769
DEB;VALE;CVRDA6;191;54,79000000;10464,89;,0000;Cetip Trader;18:55:20;22/02/2022;#83904760
DEB;ANEMUSWIND;ANEM11;50;1131,41531000;56570,77;7,0000;Cetip Trader;18:55:20;22/02/2022;#83904761
DEB;VALE;CVRDA6;23;54,79000000;1260,17;,0000;Cetip Trader;18:55:20;22/02/2022;#83904762
DEB;APOLLO;APOL11;28;1067,00328300;29876,09;6,2500;Cetip Trader;18:55:20;22/02/2022;#83904763
DEB;VALE;CVRDA6;182;54,79000000;9971,78;,0000;Cetip Trader;18:55:20;22/02/2022;#83904764
